FrameNo,head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.5134520530700684,0.35613664984703064,0.011957864463329314,0.5570619106292725,0.4090132415294647,0,0.5673034191131592,0.47216641902923584,0.003985954821109772,0.477342814207077,0.40975701808929443,0,0.4532749652862549,0.47683167457580566,0.003985954821109772,0.5756835341453552,0.5442460775375366,0.005978932231664658,0.44158196449279785,0.50910484790802,0.005978932231664658,0.5388293266296387,0.5450484752655029,-0.001992977410554886,0.4891683757305145,0.541825532913208,-0.001992977410554886,0.541601300239563,0.6533390879631042,-0.003985954821109772,0.4817175567150116,0.650982677936554,-0.003985954821109772,0.5460629463195801,0.7465823888778687,-0.003985954821109772,0.4771583676338196,0.7519476413726807,-0.003985954821109772
5,0.5133792161941528,0.35647639632225037,0.01215141713619232,0.5555941462516785,0.4082096815109253,0,0.5669991970062256,0.472009539604187,0.0040504723787307744,0.474584698677063,0.40761590003967285,0,0.45145517587661743,0.4793190360069275,0.0040504723787307744,0.5731451511383057,0.5393412113189697,0.0,0.4454803168773651,0.5095446109771729,0.0,0.5385628938674927,0.5463992357254028,-0.0020252361893653872,0.4910197854042053,0.54453444480896,-0.0020252361893653872,0.5432727336883545,0.6527422666549683,-0.0040504723787307744,0.4833194613456726,0.6520219445228577,-0.0040504723787307744,0.5471386313438416,0.7445485591888428,-0.0040504723787307744,0.4784451425075531,0.7494848966598511,-0.0040504723787307744
10,0.5128816962242126,0.35738977789878845,0.012163120508193969,0.5569137334823608,0.4081825613975525,0,0.568950355052948,0.4684073328971863,0.004054373502731324,0.4758262634277344,0.4073152542114258,0,0.4533247649669647,0.4704650342464447,0.004054373502731324,0.5804417133331299,0.5402189493179321,0.006081560254096985,0.4330386817455292,0.4899453818798065,0.0,0.5390734672546387,0.5445389747619629,-0.002027186751365662,0.49084243178367615,0.5421930551528931,-0.002027186751365662,0.540926992893219,0.6516205072402954,-0.004054373502731324,0.4843546748161316,0.651550829410553,-0.004054373502731324,0.5493388175964355,0.7440592646598816,-0.004054373502731324,0.477620929479599,0.7473464012145996,-0.004054373502731324
15,0.5096490979194641,0.36123722791671753,0.010423073172569275,0.5483881235122681,0.4121934771537781,0,0.5946370363235474,0.4485795199871063,0.0034743577241897585,0.4789009690284729,0.41032907366752625,0,0.4280726909637451,0.4484301507472992,0.0034743577241897585,0.6203733682632446,0.4336563050746918,0.005211536586284638,0.38592731952667236,0.4423202872276306,0.005211536586284638,0.540381133556366,0.5452433228492737,-0.0017371788620948792,0.49359530210494995,0.5453922748565674,-0.0017371788620948792,0.5423164367675781,0.6451539397239685,-0.0034743577241897585,0.49084436893463135,0.6409957408905029,-0.0034743577241897585,0.5499131679534912,0.742649495601654,-0.0034743577241897585,0.4833570718765259,0.7495197653770447,-0.0034743577241897585
20,0.508586049079895,0.3612484633922577,0.010010898113250732,0.5493962168693542,0.39805635809898376,0,0.6096940040588379,0.38720962405204773,0.003336966037750244,0.48265689611434937,0.39754197001457214,0,0.4154365062713623,0.38801974058151245,0.003336966037750244,0.6325310468673706,0.3185100555419922,0.005005449056625366,0.38035520911216736,0.32255294919013977,0.005005449056625366,0.5381197333335876,0.534713625907898,-0.001668483018875122,0.4935304522514343,0.537519633769989,-0.001668483018875122,0.5414804816246033,0.636617124080658,-0.003336966037750244,0.4813254773616791,0.6395752429962158,-0.003336966037750244,0.5496852993965149,0.7373444437980652,-0.003336966037750244,0.47778090834617615,0.7454755306243896,-0.003336966037750244
25,0.5131754875183105,0.3526386022567749,0.012103204429149627,0.5555976629257202,0.39292508363723755,0,0.6012547612190247,0.36360475420951843,0.00403440147638321,0.47490963339805603,0.3921252191066742,0,0.43111416697502136,0.3625195026397705,0.00403440147638321,0.6179001927375793,0.2816653847694397,0.006051602214574814,0.40431421995162964,0.2903396487236023,0.006051602214574814,0.538009524345398,0.527038037776947,-0.002017200738191605,0.49132174253463745,0.5285769701004028,-0.002017200738191605,0.5449548959732056,0.6404701471328735,-0.00403440147638321,0.4780143201351166,0.6432064771652222,-0.00403440147638321,0.5520304441452026,0.7400421500205994,-0.00403440147638321,0.4714311957359314,0.7468015551567078,-0.00403440147638321
30,0.508726954460144,0.3537430465221405,0.01071532666683197,0.5539194345474243,0.39375925064086914,0,0.5965011715888977,0.3550363779067993,0.003571775555610657,0.4824839234352112,0.39513683319091797,0,0.44928061962127686,0.35657787322998047,0.003571775555610657,0.6081628799438477,0.2812514305114746,0.005357663333415985,0.42090949416160583,0.2882569134235382,0.005357663333415985,0.541720986366272,0.5178618431091309,-0.0017858877778053285,0.49798592925071716,0.5184671878814697,-0.0017858877778053285,0.5440751910209656,0.6324933767318726,-0.003571775555610657,0.481136292219162,0.635277509689331,-0.003571775555610657,0.5546873807907104,0.739642858505249,-0.003571775555610657,0.47355711460113525,0.745521068572998,-0.003571775555610657
35,0.5052272081375122,0.3563755750656128,0.010256516933441161,0.5474134683609009,0.39671599864959717,0,0.5827149152755737,0.3605424165725708,0.003418838977813721,0.47903668880462646,0.3984261751174927,0,0.4489040970802307,0.35106050968170166,0.003418838977813721,0.6007915735244751,0.2886623740196228,0.005128258466720582,0.42839884757995605,0.285744845867157,0.005128258466720582,0.5380001664161682,0.5189728736877441,-0.0017094194889068605,0.49383360147476196,0.5183853507041931,-0.0017094194889068605,0.543475866317749,0.6322140693664551,-0.003418838977813721,0.4827791452407837,0.6397128105163574,-0.003418838977813721,0.5543564558029175,0.7372300028800964,-0.003418838977813721,0.47294849157333374,0.7445825934410095,-0.003418838977813721
40,0.5085117816925049,0.3555947542190552,0.010301050543785094,0.5514870285987854,0.39763587713241577,0,0.5835601687431335,0.3633798360824585,0.003433683514595032,0.48281335830688477,0.39881324768066406,0,0.452279657125473,0.3461124897003174,0.003433683514595032,0.5998513698577881,0.2878798842430115,0.005150525271892548,0.43114393949508667,0.285539448261261,0.005150525271892548,0.542306125164032,0.5227987766265869,-0.001716841757297516,0.4953397214412689,0.5219689011573792,-0.001716841757297516,0.5413561463356018,0.6388521194458008,-0.003433683514595032,0.4819342792034149,0.639610230922699,-0.003433683514595032,0.5523964166641235,0.7411009073257446,-0.003433683514595032,0.47548049688339233,0.7454812526702881,-0.003433683514595032
45,0.5064054727554321,0.35844969749450684,0.00993647575378418,0.5508613586425781,0.398052453994751,0,0.5778343677520752,0.365790456533432,0.0033121585845947267,0.4846181869506836,0.3988298773765564,0,0.45915281772613525,0.3551098704338074,0.0033121585845947267,0.5988171100616455,0.28648507595062256,0.0049682378768920905,0.4392577111721039,0.2807845175266266,0.0049682378768920905,0.5417093634605408,0.5211948752403259,-0.0016560792922973634,0.49741077423095703,0.5203263163566589,-0.0016560792922973634,0.5417951345443726,0.6370631456375122,-0.0033121585845947267,0.4835472106933594,0.6429412961006165,-0.0033121585845947267,0.552660346031189,0.7400670051574707,-0.0033121585845947267,0.4731781482696533,0.7410944700241089,-0.0033121585845947267
