FrameNo,head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
90,0.5719566345214844,0.4132101535797119,0.008786916732788086,0.6005070209503174,0.44995757937431335,0,0.6459069848060608,0.4063529372215271,0.0029289722442626953,0.5419275760650635,0.45512455701828003,0,0.49775299429893494,0.3965180814266205,0.0,0.6535132527351379,0.3323921859264374,0.004393458366394043,0.5068385601043701,0.3131014406681061,0.0,0.6014332175254822,0.5840299129486084,-0.0014644861221313477,0.5528479814529419,0.5835398435592651,-0.0014644861221313477,0.6065264940261841,0.6792542338371277,-0.0029289722442626953,0.5347351431846619,0.6883591413497925,-0.0029289722442626953,0.6084977388381958,0.7533189058303833,-0.0029289722442626953,0.5350261926651001,0.7482948303222656,-0.0029289722442626953
95,0.5751655101776123,0.4371929168701172,0.009072670340538025,0.5977952480316162,0.4742717146873474,0,0.6541938185691833,0.41070353984832764,0.0030242234468460085,0.537310779094696,0.4788500964641571,0,0.4932101368904114,0.41201251745224,0.0030242234468460085,0.6601744294166565,0.35129857063293457,0.004536335170269013,0.49809929728507996,0.3317050635814667,0.004536335170269013,0.598739743232727,0.6054832935333252,-0.0015121117234230042,0.5515249967575073,0.6064037680625916,-0.0015121117234230042,0.605538010597229,0.6967535018920898,-0.0030242234468460085,0.5379098057746887,0.7121490240097046,-0.0030242234468460085,0.6067481637001038,0.7546507716178894,-0.0030242234468460085,0.5379292964935303,0.7539631724357605,-0.0030242234468460085
100,0.5800095796585083,0.4565734565258026,0.008423995971679686,0.595405638217926,0.49507948756217957,0,0.6354144811630249,0.44790005683898926,0.0028079986572265626,0.5392456650733948,0.4965254068374634,0,0.49909350275993347,0.4509831666946411,0.0028079986572265626,0.6496943831443787,0.3890858292579651,0.004211997985839844,0.49547383189201355,0.364624947309494,0.004211997985839844,0.5944733619689941,0.6177471280097961,-0.0014039993286132813,0.5471770167350769,0.6195056438446045,-0.0014039993286132813,0.6130174398422241,0.6909776926040649,-0.0028079986572265626,0.5357300043106079,0.7074899077415466,-0.0028079986572265626,0.6122047901153564,0.755839467048645,-0.0028079986572265626,0.536773681640625,0.7560937404632568,-0.0028079986572265626
105,0.577031135559082,0.47125744819641113,0.00916873812675476,0.599628210067749,0.5127008557319641,0,0.6346477270126343,0.4472852945327759,0.003056246042251587,0.5385032892227173,0.5129046440124512,0,0.4966925084590912,0.44716522097587585,0.003056246042251587,0.6491886377334595,0.3925548195838928,0.004584369063377381,0.4980091452598572,0.38426274061203003,0.004584369063377381,0.5976234674453735,0.6357537508010864,-0.0015281230211257935,0.547588050365448,0.6379782557487488,-0.0015281230211257935,0.6080926656723022,0.6764025092124939,-0.003056246042251587,0.5367658138275146,0.6895549297332764,-0.003056246042251587,0.6100231409072876,0.7471806406974792,-0.003056246042251587,0.5405112504959106,0.7505233287811279,-0.003056246042251587
110,0.5684932470321655,0.48407813906669617,0.008451193571090698,0.5982533693313599,0.5206308960914612,0,0.6478927731513977,0.4870322346687317,0.0028170645236968994,0.5419120788574219,0.525067925453186,0,0.48965033888816833,0.4684470295906067,0.0028170645236968994,0.6558916568756104,0.41281458735466003,0.004225596785545349,0.4907115697860718,0.39590686559677124,0.004225596785545349,0.5965589880943298,0.6394221782684326,-0.0014085322618484497,0.5523608326911926,0.6419900059700012,-0.0014085322618484497,0.6081138849258423,0.6726629137992859,-0.0028170645236968994,0.539832353591919,0.6767598986625671,-0.0028170645236968994,0.6054584383964539,0.7485429048538208,-0.0028170645236968994,0.5407571196556091,0.7544044256210327,-0.0028170645236968994
115,0.5675239562988281,0.49650833010673523,0.01004672348499298,0.6005237698554993,0.52916020154953,0,0.6465317606925964,0.4898676574230194,0.003348907828330994,0.5335456132888794,0.537477970123291,0,0.4751265048980713,0.46374255418777466,0.003348907828330994,0.6569548845291138,0.41819605231285095,0.005023361742496491,0.48862725496292114,0.4002217650413513,0.005023361742496491,0.5938725471496582,0.6513060331344604,-0.001674453914165497,0.5457257628440857,0.6571259498596191,-0.001674453914165497,0.6162170171737671,0.6741470694541931,-0.003348907828330994,0.5374786257743835,0.6814121603965759,-0.003348907828330994,0.6070975661277771,0.746385931968689,-0.003348907828330994,0.5415060520172119,0.7486528754234314,-0.003348907828330994
120,0.5689290761947632,0.5115944147109985,0.012266063690185547,0.6069800853729248,0.5401254296302795,0,0.6402086615562439,0.5007336735725403,0.004088687896728516,0.5252063274383545,0.5386503338813782,0,0.482516884803772,0.47053229808807373,0.004088687896728516,0.6587335467338562,0.42452916502952576,0.006133031845092774,0.48051536083221436,0.4194285571575165,0.006133031845092774,0.5976429581642151,0.6581103801727295,-0.002044343948364258,0.5420434474945068,0.6631636619567871,-0.002044343948364258,0.6201075911521912,0.6418507099151611,-0.004088687896728516,0.5373082160949707,0.6435956358909607,-0.004088687896728516,0.6109552383422852,0.7284955382347107,-0.004088687896728516,0.5424018502235413,0.723241925239563,-0.004088687896728516
125,0.5661975741386414,0.5179536938667297,0.010488715767860412,0.6028851866722107,0.5536956787109375,0,0.641716480255127,0.5051562786102295,0.0034962385892868043,0.5329604148864746,0.5597783923149109,0,0.48461252450942993,0.474281907081604,0.0034962385892868043,0.6545342803001404,0.43279314041137695,0.005244357883930207,0.4780556857585907,0.42986631393432617,0.005244357883930207,0.5986177325248718,0.6686877608299255,-0.0017481192946434021,0.5510509014129639,0.6715408563613892,-0.0017481192946434021,0.6206851601600647,0.660170316696167,-0.0034962385892868043,0.5366003513336182,0.6636465191841125,-0.0034962385892868043,0.6046977043151855,0.7430764436721802,-0.0034962385892868043,0.5469675064086914,0.7466458082199097,-0.0034962385892868043
130,0.565800666809082,0.5176267623901367,0.011087769269943237,0.603833794593811,0.5528296232223511,0,0.6441965699195862,0.50307297706604,0.0036959230899810793,0.5299153327941895,0.5550405979156494,0,0.4742090702056885,0.4803934693336487,0.0,0.6528759002685547,0.43454140424728394,0.005543884634971619,0.4776555299758911,0.43122005462646484,0.0,0.5983920693397522,0.6670758724212646,-0.0018479615449905396,0.5503463745117188,0.6700471639633179,-0.0018479615449905396,0.6218506097793579,0.6626988053321838,-0.0036959230899810793,0.5378692746162415,0.6687480807304382,-0.0036959230899810793,0.6065911650657654,0.746250569820404,-0.0036959230899810793,0.5468989610671997,0.7489278316497803,-0.0036959230899810793
135,0.5657999515533447,0.5191372632980347,0.011055520176887513,0.6027406454086304,0.5518333911895752,0,0.631267786026001,0.5115622878074646,0.0,0.5290371775627136,0.5529420375823975,0,0.4754441976547241,0.4834020137786865,0.0036851733922958377,0.6515381336212158,0.4315580129623413,0.0,0.4761468768119812,0.4337671995162964,0.005527760088443756,0.5982893705368042,0.6650540828704834,-0.0018425866961479188,0.5425344705581665,0.6670384407043457,-0.0018425866961479188,0.6186251640319824,0.6582620143890381,-0.0036851733922958377,0.5339617729187012,0.6704525351524353,-0.0036851733922958377,0.6025558114051819,0.7411096096038818,-0.0036851733922958377,0.5445700883865356,0.745665431022644,-0.0036851733922958377
