keypoint,x,y,score
nose,0.25810205936431885,0.4704352021217346,0.6702425479888916
left_eye,0.29992803931236267,0.42975348234176636,0.7648730278015137
right_eye,0.24372683465480804,0.43524444103240967,0.6640670895576477
left_ear,0.4026964604854584,0.428987979888916,0.81624436378479
right_ear,0.26416271924972534,0.44029244780540466,0.5842828154563904
left_shoulder,0.5375751852989197,0.6140381097793579,0.5405786633491516
right_shoulder,0.218437060713768,0.5926544666290283,0.8211506605148315
left_elbow,0.5493857860565186,0.8792633414268494,0.39016494154930115
right_elbow,0.05583016201853752,0.807357907295227,0.34228596091270447
left_wrist,0.2725095748901367,0.8663508892059326,0.26520779728889465
right_wrist,0.12526701390743256,0.8522577285766602,0.11817044019699097
left_hip,0.4886058568954468,0.9182513952255249,0.1506771743297577
right_hip,0.2998974621295929,0.893103301525116,0.3458463251590729
left_knee,0.28495723009109497,0.8580161929130554,0.1306750476360321
right_knee,0.02345540001988411,0.8739632368087769,0.08240464329719543
left_ankle,0.25136810541152954,0.8624047636985779,0.10892336070537567
right_ankle,0.21926264464855194,0.8624734282493591,0.1571313589811325
