keypoint,x,y,score
nose,0.4835437536239624,0.4493182599544525,0.6020708084106445
left_eye,0.5128978490829468,0.42722415924072266,0.6731303930282593
right_eye,0.47223961353302,0.4241434931755066,0.70168536901474
left_ear,0.5653860569000244,0.4515097141265869,0.7348411083221436
right_ear,0.4716673791408539,0.4369283616542816,0.5468698143959045
left_shoulder,0.651921272277832,0.5590064525604248,0.6313349604606628
right_shoulder,0.40612083673477173,0.5647123456001282,0.7323895692825317
left_elbow,0.6554973721504211,0.7665847539901733,0.46160852909088135
right_elbow,0.37357962131500244,0.7533632516860962,0.5286093354225159
left_wrist,0.5060357451438904,0.8662471175193787,0.22203832864761353
right_wrist,0.3562372326850891,0.8570536375045776,0.3560779094696045
left_hip,0.5885069966316223,0.8877934813499451,0.6324924230575562
right_hip,0.42760902643203735,0.8801998496055603,0.45115262269973755
left_knee,0.555400013923645,0.899893045425415,0.061730705201625824
right_knee,0.3481893241405487,0.880630373954773,0.05820870399475098
left_ankle,0.4703311622142792,0.8826190829277039,0.0570090226829052
right_ankle,0.4016727805137634,0.891554057598114,0.042378585785627365
