keypoint,x,y,score
nose,0.39966607093811035,0.5004293322563171,0.4739185571670532
left_eye,0.433976411819458,0.46470409631729126,0.5939324498176575
right_eye,0.37429556250572205,0.47016292810440063,0.5148663520812988
left_ear,0.5003262758255005,0.4757096469402313,0.5606411099433899
right_ear,0.3653542697429657,0.4840131998062134,0.5504486560821533
left_shoulder,0.5951957702636719,0.5729614496231079,0.3422897458076477
right_shoulder,0.3384002447128296,0.58954918384552,0.7678173780441284
left_elbow,0.6950362920761108,0.7860302329063416,0.31242379546165466
right_elbow,0.1873687505722046,0.7106597423553467,0.6388736367225647
left_wrist,0.627582311630249,0.8787040710449219,0.2164960503578186
right_wrist,0.023006616160273552,0.803999125957489,0.3779818117618561
left_hip,0.5582910776138306,0.9105768203735352,0.37361833453178406
right_hip,0.39813321828842163,0.8892008066177368,0.48160383105278015
left_knee,0.5062800049781799,0.8763914108276367,0.056639786809682846
right_knee,0.27525943517684937,0.8638483881950378,0.08409177511930466
left_ankle,0.4688785970211029,0.8682884573936462,0.19147372245788574
right_ankle,0.390863835811615,0.8543320894241333,0.16593500971794128
