keypoint,x,y,score
nose,0.25410282611846924,0.46930667757987976,0.5748928189277649
left_eye,0.29743635654449463,0.4286264181137085,0.7546886205673218
right_eye,0.24154812097549438,0.433177649974823,0.7556673288345337
left_ear,0.401822030544281,0.4298986792564392,0.7988461852073669
right_ear,0.2665829360485077,0.43812116980552673,0.5245242714881897
left_shoulder,0.5384869575500488,0.6167059540748596,0.5849023461341858
right_shoulder,0.21898303925991058,0.5916212201118469,0.8135649561882019
left_elbow,0.550126314163208,0.8787978887557983,0.3886204957962036
right_elbow,0.06132158264517784,0.8054036498069763,0.3569628596305847
left_wrist,0.2790853977203369,0.8699550628662109,0.23908661305904388
right_wrist,0.09315528720617294,0.8481408953666687,0.08322912454605103
left_hip,0.491245836019516,0.9184195399284363,0.16125600039958954
right_hip,0.3020842969417572,0.8939489722251892,0.36696064472198486
left_knee,0.2875748872756958,0.8586103320121765,0.15823429822921753
right_knee,0.023532627150416374,0.8740158081054688,0.08413785696029663
left_ankle,0.23134253919124603,0.8654677867889404,0.09080039709806442
right_ankle,0.21714061498641968,0.8646417856216431,0.15852846205234528
