keypoint,x,y,score
nose,0.25781676173210144,0.4694562554359436,0.6520197987556458
left_eye,0.2987610697746277,0.4300456941127777,0.7057996988296509
right_eye,0.24474690854549408,0.434362530708313,0.7070911526679993
left_ear,0.4026739001274109,0.4289798438549042,0.8148899078369141
right_ear,0.26784664392471313,0.4388589859008789,0.5058745741844177
left_shoulder,0.5359740853309631,0.6122117042541504,0.7632089257240295
right_shoulder,0.21986232697963715,0.5917807817459106,0.8074830174446106
left_elbow,0.5553714632987976,0.8793877959251404,0.4232637882232666
right_elbow,0.05729284510016441,0.8049255609512329,0.3523719608783722
left_wrist,0.27629154920578003,0.8683945536613464,0.2180478721857071
right_wrist,0.09592704474925995,0.8471167087554932,0.09406991302967072
left_hip,0.48175057768821716,0.9378112554550171,0.12927719950675964
right_hip,0.28066229820251465,0.9049124121665955,0.35073181986808777
left_knee,0.27602148056030273,0.8626312613487244,0.14462421834468842
right_knee,0.02365913987159729,0.8742303252220154,0.07720357179641724
left_ankle,0.22733335196971893,0.8677202463150024,0.07968586683273315
right_ankle,0.2152726948261261,0.8666461706161499,0.14856259524822235
