keypoint,x,y,score
nose,0.3307689428329468,0.41559574007987976,0.47220703959465027
left_eye,0.37192076444625854,0.3812163472175598,0.4337984025478363
right_eye,0.30913931131362915,0.3831057548522949,0.42876818776130676
left_ear,0.45758649706840515,0.3989803194999695,0.4781802296638489
right_ear,0.31194165349006653,0.39779895544052124,0.31016695499420166
left_shoulder,0.5555603504180908,0.5735839605331421,0.7892560362815857
right_shoulder,0.27632519602775574,0.5475216507911682,0.8141134977340698
left_elbow,0.548125147819519,0.845151424407959,0.5016354918479919
right_elbow,0.13726986944675446,0.7295852899551392,0.5853320360183716
left_wrist,0.3641126751899719,0.8657478094100952,0.1360260546207428
right_wrist,0.026282768696546555,0.8320125937461853,0.3193085789680481
left_hip,0.49004897475242615,0.9268149733543396,0.32363030314445496
right_hip,0.3045591413974762,0.9104993343353271,0.4192340672016144
left_knee,0.3602587580680847,0.8525659441947937,0.12418510019779205
right_knee,0.23587897419929504,0.7654000520706177,0.1124863475561142
left_ankle,0.3088006377220154,0.8643532991409302,0.07256357371807098
right_ankle,0.2875295579433441,0.8580871820449829,0.10594034194946289
