keypoint,x,y,score
nose,0.2574636936187744,0.4718782901763916,0.646434485912323
left_eye,0.29863157868385315,0.4318709075450897,0.6911892294883728
right_eye,0.2444348782300949,0.43588972091674805,0.6602699756622314
left_ear,0.4033244848251343,0.4293818175792694,0.7995555996894836
right_ear,0.26741698384284973,0.438934862613678,0.5325508117675781
left_shoulder,0.538067638874054,0.6115776300430298,0.7366852164268494
right_shoulder,0.2214834988117218,0.5908207893371582,0.8031499981880188
left_elbow,0.5538380742073059,0.8796901106834412,0.3916879892349243
right_elbow,0.05621127411723137,0.8069968223571777,0.3685552477836609
left_wrist,0.2747666835784912,0.8631550073623657,0.2261432409286499
right_wrist,0.08821915090084076,0.8472725749015808,0.13029031455516815
left_hip,0.4831089377403259,0.9369926452636719,0.10677731782197952
right_hip,0.2811084985733032,0.9036256670951843,0.3294871151447296
left_knee,0.269941508769989,0.8593441843986511,0.14801810681819916
right_knee,0.02419092506170273,0.8730494379997253,0.08085155487060547
left_ankle,0.22754506766796112,0.8626691102981567,0.09483818709850311
right_ankle,0.2172659933567047,0.8615204095840454,0.16100630164146423
