keypoint,x,y,score
nose,0.47667956352233887,0.44938981533050537,0.6160328388214111
left_eye,0.5092414617538452,0.4264228045940399,0.7191014885902405
right_eye,0.4695274233818054,0.42202824354171753,0.6770985722541809
left_ear,0.5634908676147461,0.4525413513183594,0.6753016710281372
right_ear,0.4709431827068329,0.43443095684051514,0.47237950563430786
left_shoulder,0.6545059680938721,0.5616474151611328,0.6145692467689514
right_shoulder,0.4036839008331299,0.5670256614685059,0.7556769847869873
left_elbow,0.6552793383598328,0.7726032733917236,0.40553659200668335
right_elbow,0.37587878108024597,0.755573034286499,0.5327568054199219
left_wrist,0.5812312364578247,0.8808667659759521,0.2004506140947342
right_wrist,0.35023078322410583,0.8556820154190063,0.33598291873931885
left_hip,0.5873051881790161,0.8869203329086304,0.6411826610565186
right_hip,0.4261895418167114,0.8811447024345398,0.4179430603981018
left_knee,0.5369036793708801,0.8884365558624268,0.068954236805439
right_knee,0.3296772241592407,0.8777163028717041,0.04671536758542061
left_ankle,0.4731252193450928,0.886550784111023,0.062164269387722015
right_ankle,0.4066725969314575,0.8891180753707886,0.03637678176164627
