keypoint,x,y,score
nose,0.4857712984085083,0.43663960695266724,0.5098207592964172
left_eye,0.516054630279541,0.4155914783477783,0.4910022020339966
right_eye,0.4795667827129364,0.41528934240341187,0.5872310996055603
left_ear,0.5802750587463379,0.43601080775260925,0.5799731016159058
right_ear,0.4927542805671692,0.4234755039215088,0.6415679454803467
left_shoulder,0.6714145541191101,0.5641084313392639,0.6666330099105835
right_shoulder,0.4131886959075928,0.5527877807617188,0.7051616907119751
left_elbow,0.655167818069458,0.7756180167198181,0.30930429697036743
right_elbow,0.37674233317375183,0.7543930411338806,0.4830930829048157
left_wrist,0.5058510303497314,0.8644485473632812,0.24142572283744812
right_wrist,0.3756965100765228,0.8654264807701111,0.3290933668613434
left_hip,0.5905637145042419,0.8915642499923706,0.5740658044815063
right_hip,0.42037665843963623,0.889922559261322,0.5883679389953613
left_knee,0.5187808871269226,0.8913489580154419,0.056261949241161346
right_knee,0.3335894048213959,0.8774968981742859,0.054618921130895615
left_ankle,0.4725237786769867,0.879128634929657,0.065678171813488
right_ankle,0.4062753915786743,0.8913910388946533,0.0439494363963604
