keypoint,x,y,score
nose,0.34465572237968445,0.46582114696502686,0.6408708691596985
left_eye,0.3794301450252533,0.43527835607528687,0.5107204914093018
right_eye,0.3291461169719696,0.4360753893852234,0.6266477108001709
left_ear,0.4590120017528534,0.45103853940963745,0.7145733833312988
right_ear,0.33408814668655396,0.44455403089523315,0.4208906292915344
left_shoulder,0.5568961501121521,0.5573549866676331,0.47797176241874695
right_shoulder,0.29344505071640015,0.5812674164772034,0.6845019459724426
left_elbow,0.6679696440696716,0.7804492712020874,0.3279963731765747
right_elbow,0.13162563741207123,0.7344841361045837,0.5994813442230225
left_wrist,0.5861014127731323,0.8697025775909424,0.15046162903308868
right_wrist,0.022054826840758324,0.8063527345657349,0.2853851318359375
left_hip,0.5393766164779663,0.9056317210197449,0.3411763906478882
right_hip,0.3640690743923187,0.8957014083862305,0.39455273747444153
left_knee,0.409672349691391,0.8646365404129028,0.12827782332897186
right_knee,0.24183201789855957,0.8787147998809814,0.07404562085866928
left_ankle,0.46143901348114014,0.8726483583450317,0.1480780988931656
right_ankle,0.2827095091342926,0.8581828474998474,0.11101451516151428
