keypoint,x,y,score
nose,0.4372473955154419,0.41177523136138916,0.4918099641799927
left_eye,0.47881901264190674,0.3800165057182312,0.5126696228981018
right_eye,0.43266189098358154,0.38022586703300476,0.6713582277297974
left_ear,0.5694267749786377,0.4054053723812103,0.8431137800216675
right_ear,0.4629146456718445,0.3901829123497009,0.6278218626976013
left_shoulder,0.6757909655570984,0.5826218128204346,0.8292065858840942
right_shoulder,0.35955482721328735,0.5377005338668823,0.8418272137641907
left_elbow,0.6739572882652283,0.842293918132782,0.702336311340332
right_elbow,0.26856204867362976,0.7534360885620117,0.6340062618255615
left_wrist,0.47390711307525635,0.8538945913314819,0.22387240827083588
right_wrist,0.08306857943534851,0.8707839250564575,0.7065429091453552
left_hip,0.5411898493766785,0.9354459643363953,0.5043370127677917
right_hip,0.3369956910610199,0.9080947637557983,0.5265921354293823
left_knee,0.41145485639572144,0.8869884014129639,0.06251922249794006
right_knee,0.05727371200919151,0.902916669845581,0.15154846012592316
left_ankle,0.19056501984596252,0.8889417052268982,0.02283291518688202
right_ankle,0.04863006994128227,0.8886865973472595,0.20299270749092102
