keypoint,x,y,score
nose,0.43535315990448,0.4115431010723114,0.6954928040504456
left_eye,0.47925329208374023,0.38037797808647156,0.5294428467750549
right_eye,0.4273676872253418,0.3799465596675873,0.74210524559021
left_ear,0.5643925666809082,0.4070528745651245,0.7917464971542358
right_ear,0.44597336649894714,0.3919140696525574,0.6678150296211243
left_shoulder,0.6741290092468262,0.5755525231361389,0.8349080681800842
right_shoulder,0.3586983382701874,0.5364006757736206,0.8777939677238464
left_elbow,0.6664077043533325,0.8391216993331909,0.6341297626495361
right_elbow,0.2729191184043884,0.7533666491508484,0.6548890471458435
left_wrist,0.5008445382118225,0.8733586668968201,0.11945431679487228
right_wrist,0.0836712121963501,0.8696037530899048,0.710148274898529
left_hip,0.5326603651046753,0.9300913214683533,0.451205849647522
right_hip,0.34125587344169617,0.9079674482345581,0.545056164264679
left_knee,0.3475204408168793,0.8636578917503357,0.10664156824350357
right_knee,0.05347432941198349,0.9038788676261902,0.15260931849479675
left_ankle,0.14891254901885986,0.891187310218811,0.03303535655140877
right_ankle,0.06036311388015747,0.8776376247406006,0.18617276847362518
