keypoint,x,y,score
nose,0.48077139258384705,0.4432820975780487,0.5614624619483948
left_eye,0.5114727020263672,0.42303556203842163,0.4188586473464966
right_eye,0.47431015968322754,0.4192574620246887,0.6041401028633118
left_ear,0.5756525993347168,0.4438559412956238,0.7064611911773682
right_ear,0.4849727153778076,0.42716726660728455,0.6871550679206848
left_shoulder,0.6656103134155273,0.5556755065917969,0.583104133605957
right_shoulder,0.4146078824996948,0.5539897680282593,0.5738500356674194
left_elbow,0.6563320159912109,0.7711905837059021,0.5303630232810974
right_elbow,0.3773311972618103,0.7458721995353699,0.510283887386322
left_wrist,0.5554132461547852,0.8800561428070068,0.22142696380615234
right_wrist,0.37814614176750183,0.8707070350646973,0.36621421575546265
left_hip,0.5921440124511719,0.8835391998291016,0.6495716571807861
right_hip,0.43192240595817566,0.8749856352806091,0.5657041072845459
left_knee,0.5604395270347595,0.887790322303772,0.07878006994724274
right_knee,0.3368948698043823,0.8774958848953247,0.054791491478681564
left_ankle,0.47490784525871277,0.890380859375,0.07044763118028641
right_ankle,0.4056679606437683,0.89974445104599,0.042393434792757034
