FrameNo,head_x,head_y,left_shoulder_x,left_shoulder_y,left_elbow_x,left_elbow_y,right_shoulder_x,right_shoulder_y,right_elbow_x,right_elbow_y,left_hand_x,left_hand_y,right_hand_x,right_hand_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_foot_x,left_foot_y,right_foot_x,right_foot_y
0,0.30663296580314636,0.45818328857421875,0.5725893974304199,0.579795241355896,0.5539294481277466,0.8436810970306396,0.2356293648481369,0.5999648571014404,0.07215139269828796,0.8037534952163696,0.3253389596939087,0.823421835899353,0.19803862273693085,0.8442613482475281,0.505168080329895,0.9292739629745483,0.30689194798469543,0.9120904207229614,0.39958977699279785,0.8820111751556396,0.24832430481910706,0.8472151756286621,0.288027822971344,0.8395671248435974,0.2803654372692108,0.840631902217865
1,0.3073928952217102,0.45791083574295044,0.5685274600982666,0.5907044410705566,0.5660853385925293,0.8447680473327637,0.25083738565444946,0.6173906922340393,0.08220905065536499,0.7885890007019043,0.5050236582756042,0.7646467685699463,0.08206600695848465,0.8472737073898315,0.5209349393844604,0.9278333187103271,0.3126872479915619,0.9109544157981873,0.4828525483608246,0.8423876762390137,0.26664087176322937,0.8473882079124451,0.3108168840408325,0.841225802898407,0.27148979902267456,0.8469212055206299
2,0.31801408529281616,0.4559992551803589,0.5574843883514404,0.5842658281326294,0.584391713142395,0.7643227577209473,0.2367246001958847,0.6116446256637573,0.08310401439666748,0.790023684501648,0.49873921275138855,0.7639933824539185,0.03368396684527397,0.8393456935882568,0.5077222585678101,0.9066466689109802,0.31075695157051086,0.9020935297012329,0.453161358833313,0.8453675508499146,0.2579517960548401,0.8507537245750427,0.29632437229156494,0.8287433385848999,0.24595455825328827,0.8445978164672852
3,0.3058018982410431,0.4550119638442993,0.5504710674285889,0.582192063331604,0.5625412464141846,0.8392838835716248,0.234341561794281,0.6121667623519897,0.06429952383041382,0.8088032603263855,0.49329110980033875,0.7665379047393799,0.21327131986618042,0.8393751382827759,0.5128239393234253,0.9255663156509399,0.3149600923061371,0.9101161360740662,0.34671685099601746,0.8329213857650757,0.2750356197357178,0.8486073017120361,0.30153554677963257,0.8298410177230835,0.24927446246147156,0.8416080474853516
4,0.31109410524368286,0.4553554654121399,0.5620837211608887,0.5896914601325989,0.5778314471244812,0.7761394381523132,0.2523844242095947,0.618177056312561,0.11633892357349396,0.7739554643630981,0.5027457475662231,0.7320834398269653,0.18635223805904388,0.8523987531661987,0.4954836070537567,0.9167232513427734,0.2947779893875122,0.9057604074478149,0.3443230390548706,0.8277668952941895,0.17532455921173096,0.8647480010986328,0.31983524560928345,0.8361284136772156,0.24018344283103943,0.8538567423820496
5,0.31631773710250854,0.4542391896247864,0.5523620247840881,0.5808253288269043,0.5457148551940918,0.8239219188690186,0.237251877784729,0.6094835996627808,0.08531492948532104,0.7880515456199646,0.49132001399993896,0.7655277252197266,0.05449791997671127,0.8358098268508911,0.4995363652706146,0.9127506017684937,0.30452343821525574,0.8921553492546082,0.3433085083961487,0.8354690074920654,0.25660160183906555,0.8459226489067078,0.2969016432762146,0.8328894376754761,0.24955546855926514,0.8473105430603027
6,0.2997649312019348,0.4585643410682678,0.5672369003295898,0.5805138349533081,0.5548564195632935,0.8144742250442505,0.23694758117198944,0.6133469343185425,0.0689612627029419,0.809282660484314,0.4968225657939911,0.7051975727081299,0.21315836906433105,0.8476881980895996,0.5212364196777344,0.9311221837997437,0.3110587000846863,0.9298239946365356,0.4536548852920532,0.8472883701324463,0.2710116505622864,0.8492462038993835,0.2990790009498596,0.8312416076660156,0.2635365128517151,0.8415288329124451
7,0.3098934590816498,0.4553954303264618,0.5629468560218811,0.5952085256576538,0.5611909627914429,0.8379721641540527,0.2419031709432602,0.6167154312133789,0.08351682871580124,0.7908119559288025,0.4923604428768158,0.7847020626068115,0.21006999909877777,0.8487721681594849,0.513664186000824,0.9283612966537476,0.3150513470172882,0.9161271452903748,0.3736240565776825,0.8541653156280518,0.2614631950855255,0.8520189523696899,0.29690858721733093,0.839083194732666,0.28266656398773193,0.8407248258590698
8,0.3100264072418213,0.4504340589046478,0.5716896653175354,0.5878901481628418,0.5692910552024841,0.8454431295394897,0.2368680089712143,0.6151543259620667,0.08729569613933563,0.7868586778640747,0.49521538615226746,0.7691911458969116,0.030810927972197533,0.8439216613769531,0.5116995573043823,0.9142720103263855,0.3124443292617798,0.9058552980422974,0.35601264238357544,0.8461350798606873,0.258689820766449,0.8490185141563416,0.30689525604248047,0.8317610025405884,0.24548321962356567,0.8515897989273071
9,0.3082508444786072,0.45161136984825134,0.565733790397644,0.5866679549217224,0.5736539363861084,0.7736132144927979,0.24429452419281006,0.6225947141647339,0.0847053974866867,0.7902148962020874,0.5029299259185791,0.7583124041557312,0.2083142250776291,0.8520996570587158,0.5145456790924072,0.9116582870483398,0.318656861782074,0.9071228504180908,0.3562324047088623,0.8313636183738708,0.2749863266944885,0.8481420874595642,0.31058913469314575,0.8337661623954773,0.2969028353691101,0.8384020328521729
10,0.31110674142837524,0.4480832815170288,0.5510544180870056,0.5923652648925781,0.5551245212554932,0.8234399557113647,0.23453658819198608,0.6158498525619507,0.0875452384352684,0.7879709005355835,0.4796292185783386,0.768303632736206,0.20503824949264526,0.8419690132141113,0.49814900755882263,0.9174789190292358,0.30322879552841187,0.908467173576355,0.3412722051143646,0.8312740325927734,0.2616601586341858,0.8424152731895447,0.310142457485199,0.8267530202865601,0.24899493157863617,0.8452279567718506
11,0.3168179988861084,0.451690137386322,0.5541819334030151,0.5911790728569031,0.5797339677810669,0.7727903127670288,0.23190079629421234,0.6187721490859985,0.07729621976613998,0.8012706637382507,0.47798579931259155,0.7548348307609558,0.20511990785598755,0.8483964204788208,0.4948803782463074,0.9175620079040527,0.3017001152038574,0.910679042339325,0.34650540351867676,0.8307965993881226,0.2685936689376831,0.8433961868286133,0.31550276279449463,0.8287879228591919,0.2337711900472641,0.849271297454834
12,0.3075563907623291,0.4517672657966614,0.5636626482009888,0.5909425616264343,0.55543053150177,0.8389245867729187,0.2349344938993454,0.6211830377578735,0.03834450617432594,0.8307194709777832,0.4918588399887085,0.7672086954116821,0.20449039340019226,0.8500670790672302,0.4975336194038391,0.9305754899978638,0.3010120093822479,0.9154602885246277,0.35047459602355957,0.8337745666503906,0.2557886838912964,0.8478090763092041,0.29233837127685547,0.8374740481376648,0.2791260778903961,0.8392531275749207
13,0.3112005591392517,0.4562537670135498,0.5675462484359741,0.5923616886138916,0.5714074373245239,0.8422765731811523,0.2500646114349365,0.6210473775863647,0.1104976087808609,0.7798721790313721,0.501599133014679,0.7729852199554443,0.18828177452087402,0.8415336608886719,0.49641525745391846,0.923895537853241,0.3108999729156494,0.912095308303833,0.35583552718162537,0.8483054041862488,0.17890028655529022,0.8791640996932983,0.31762462854385376,0.8360131978988647,0.27668583393096924,0.8443717360496521
14,0.3097895383834839,0.45139968395233154,0.5654702186584473,0.5841636657714844,0.5785470008850098,0.7723373174667358,0.23714028298854828,0.6112528443336487,0.07471522688865662,0.7932695150375366,0.48427248001098633,0.7629665732383728,0.03597903251647949,0.8399009704589844,0.5114481449127197,0.9078860282897949,0.3126296401023865,0.8919214606285095,0.3844183087348938,0.8581500053405762,0.26016920804977417,0.8448539972305298,0.29307395219802856,0.8319759368896484,0.24954375624656677,0.8470842242240906
15,0.3093034625053406,0.4536844491958618,0.5556458234786987,0.5983089208602905,0.5472605228424072,0.8405510783195496,0.24991188943386078,0.6264760494232178,0.04755115509033203,0.8218552470207214,0.4978073835372925,0.7670806646347046,0.2078479826450348,0.8592948913574219,0.49663132429122925,0.9320885539054871,0.30049633979797363,0.9255590438842773,0.34130892157554626,0.8323153257369995,0.2721593379974365,0.8427425622940063,0.2784448564052582,0.8507626056671143,0.2677953839302063,0.8491637110710144
16,0.30859804153442383,0.44957301020622253,0.5629345178604126,0.5773359537124634,0.5564714670181274,0.8358089327812195,0.24976614117622375,0.6080957055091858,0.07011646777391434,0.7894852161407471,0.48067089915275574,0.7836908102035522,0.2113494575023651,0.8457419872283936,0.5004538297653198,0.9098559617996216,0.30560433864593506,0.8951947689056396,0.40546298027038574,0.8900600671768188,0.25021398067474365,0.8461816310882568,0.27681997418403625,0.839855432510376,0.25330883264541626,0.8453161716461182
17,0.30438554286956787,0.45257437229156494,0.5414621829986572,0.588860273361206,0.5490593910217285,0.83684241771698,0.253595769405365,0.6228883862495422,0.08385448157787323,0.7892681956291199,0.49000704288482666,0.7694405913352966,0.04893558844923973,0.849814772605896,0.49493807554244995,0.9285310506820679,0.3045254945755005,0.9112321138381958,0.3358740210533142,0.8280622363090515,0.27128902077674866,0.8437208533287048,0.2778918743133545,0.8498215675354004,0.24212852120399475,0.8580872416496277
18,0.3158985376358032,0.4526144862174988,0.5437787771224976,0.5868620872497559,0.5727033615112305,0.7670184373855591,0.2379281222820282,0.6125397682189941,0.08619007468223572,0.7892856597900391,0.49693232774734497,0.7594293355941772,0.02827548049390316,0.8404876589775085,0.4962795674800873,0.9124929308891296,0.30164849758148193,0.9047989249229431,0.3585747480392456,0.828275203704834,0.25232964754104614,0.8492109179496765,0.28903359174728394,0.8341861963272095,0.2423853874206543,0.8491498827934265
19,0.30480828881263733,0.4535362422466278,0.5665465593338013,0.5796264410018921,0.5555857419967651,0.8310510516166687,0.23512610793113708,0.6134861707687378,0.06400690227746964,0.8075453042984009,0.48082631826400757,0.7599076628684998,0.21147334575653076,0.8465019464492798,0.5091073513031006,0.911381185054779,0.3105773329734802,0.9039785861968994,0.34235045313835144,0.8331336975097656,0.2517942786216736,0.8466855883598328,0.30250436067581177,0.8302239179611206,0.2413988560438156,0.8464502096176147
20,0.306924045085907,0.453549861907959,0.5495319366455078,0.5926109552383423,0.5654423236846924,0.8440946936607361,0.2448427677154541,0.6153444051742554,0.11425657570362091,0.7787353992462158,0.4892204999923706,0.7654330134391785,0.18826662003993988,0.8514072299003601,0.4803963601589203,0.9197393655776978,0.2894345223903656,0.904348611831665,0.33740076422691345,0.8313415050506592,0.17607563734054565,0.8682765960693359,0.2892773747444153,0.8476113080978394,0.24809294939041138,0.8518553972244263
21,0.307731956243515,0.45201176404953003,0.5386648178100586,0.5909895896911621,0.5788725018501282,0.7686363458633423,0.23234739899635315,0.612212061882019,0.06595116853713989,0.8069291114807129,0.556908130645752,0.5464224815368652,0.21611922979354858,0.8504221439361572,0.491097092628479,0.9113158583641052,0.2965549826622009,0.9052404165267944,0.3509199619293213,0.8293451070785522,0.271151065826416,0.8429968357086182,0.30327633023262024,0.8304179906845093,0.24456654489040375,0.8478522300720215
22,0.292888879776001,0.45462486147880554,0.5721457004547119,0.581680178642273,0.5565503835678101,0.8523701429367065,0.23791703581809998,0.6090107560157776,0.11369980871677399,0.7895168662071228,0.489449679851532,0.7683463096618652,0.18599437177181244,0.8550765514373779,0.4778333306312561,0.9151901602745056,0.2748619019985199,0.8878995776176453,0.29744037985801697,0.8382701277732849,0.14527413249015808,0.8666843175888062,0.2880703806877136,0.8461664915084839,0.24454359710216522,0.8498923778533936
23,0.29734283685684204,0.45539313554763794,0.565052330493927,0.5936517715454102,0.5694289207458496,0.8212872743606567,0.2346452921628952,0.6138796806335449,0.08658667653799057,0.7894225120544434,0.4722145199775696,0.7804157733917236,0.20615136623382568,0.8430355787277222,0.5090849995613098,0.9279896020889282,0.3039160966873169,0.914246678352356,0.3803504407405853,0.8613123297691345,0.27043718099594116,0.8449686765670776,0.3051212430000305,0.8290867209434509,0.24334561824798584,0.8440040349960327
24,0.3040151000022888,0.45237022638320923,0.5593616962432861,0.5912162661552429,0.5639268159866333,0.7944594621658325,0.23052005469799042,0.6188383102416992,0.04444639012217522,0.8278350830078125,0.4901280999183655,0.7702442407608032,0.20275196433067322,0.8396355509757996,0.4928555190563202,0.9226157069206238,0.29610320925712585,0.9119526743888855,0.4792638421058655,0.8406311869621277,0.26729264855384827,0.849604070186615,0.2744588255882263,0.8354072570800781,0.2637706995010376,0.8381563425064087
25,0.2951473593711853,0.4531932473182678,0.5797144770622253,0.5710816383361816,0.5653702020645142,0.8542425036430359,0.23367294669151306,0.61429762840271,0.11009784042835236,0.7798783183097839,0.4981496334075928,0.7763653993606567,0.1961314082145691,0.8496978282928467,0.4935069680213928,0.9216142892837524,0.296861857175827,0.9114162921905518,0.3499775528907776,0.8557500243186951,0.16844627261161804,0.8800481557846069,0.3192669749259949,0.8371595144271851,0.27197152376174927,0.8423461318016052
26,0.2995021343231201,0.44843393564224243,0.5678958892822266,0.5913867354393005,0.568001389503479,0.8393189311027527,0.2283753752708435,0.6149159669876099,0.10102569311857224,0.7943195700645447,0.4939114451408386,0.775613009929657,0.2036403864622116,0.8398499488830566,0.5087015628814697,0.9303032755851746,0.2942124605178833,0.9171879291534424,0.35714757442474365,0.8472027778625488,0.24714605510234833,0.8488520979881287,0.27311456203460693,0.833617627620697,0.26253974437713623,0.8368021249771118
27,0.2980703115463257,0.44158196449279785,0.5568656921386719,0.5657975673675537,0.6396324634552002,0.6094073057174683,0.2281571924686432,0.6083626747131348,0.033535391092300415,0.8302955627441406,0.5053256750106812,0.7629072666168213,0.20285502076148987,0.8365446925163269,0.5098693370819092,0.9202591180801392,0.2981932461261749,0.9137555956840515,0.4898976683616638,0.8441881537437439,0.26532578468322754,0.8504666686058044,0.2747463285923004,0.8336884379386902,0.24175125360488892,0.8419660329818726
28,0.3029629588127136,0.45156794786453247,0.5467609167098999,0.583686351776123,0.5592625141143799,0.8392407894134521,0.2436452955007553,0.6016310453414917,0.10003505647182465,0.7574794292449951,0.4942970871925354,0.7643308639526367,0.06190388649702072,0.7485365867614746,0.4721028208732605,0.9113637208938599,0.2803971767425537,0.8874826431274414,0.33668994903564453,0.8628672957420349,0.17272131145000458,0.8586806058883667,0.2913236618041992,0.8343241214752197,0.24864284694194794,0.8402369022369385
29,0.297771692276001,0.44632941484451294,0.5668430328369141,0.5710867643356323,0.574230968952179,0.8408917784690857,0.22776496410369873,0.6134403944015503,0.044178932905197144,0.8282815217971802,0.4749191701412201,0.755307674407959,0.2093975841999054,0.851287841796875,0.5220152735710144,0.9357751607894897,0.30830633640289307,0.9351681470870972,0.4623735845088959,0.8510841131210327,0.2757779657840729,0.847011923789978,0.3078070878982544,0.8370441794395447,0.2634499967098236,0.8424000144004822
30,0.30588918924331665,0.4484727382659912,0.5451456904411316,0.5912219882011414,0.5673160552978516,0.836395263671875,0.2396780103445053,0.6093191504478455,0.08802059292793274,0.7801952362060547,0.4992848336696625,0.7814829349517822,0.0503854975104332,0.8438252806663513,0.49131113290786743,0.9218041896820068,0.29315903782844543,0.9100795984268188,0.460920512676239,0.8540114760398865,0.2227456420660019,0.8148789405822754,0.3112180531024933,0.8436588048934937,0.2816477417945862,0.850273847579956
31,0.3074459433555603,0.4428301751613617,0.5397627949714661,0.5661168694496155,0.5835407376289368,0.7757285833358765,0.22420625388622284,0.6077980995178223,0.06406773626804352,0.8076605200767517,0.49115702509880066,0.7457931041717529,0.22523066401481628,0.8403916358947754,0.5020883679389954,0.8972460627555847,0.3024848699569702,0.8918847441673279,0.45936697721481323,0.8447275161743164,0.27446073293685913,0.8461415767669678,0.29634514451026917,0.8333422541618347,0.2529197335243225,0.8440777063369751
32,0.29952457547187805,0.44631096720695496,0.5459847450256348,0.577064037322998,0.5609365701675415,0.8343902826309204,0.22262468934059143,0.6149461269378662,0.04706432670354843,0.8286084532737732,0.49545806646347046,0.7486624717712402,0.21332286298274994,0.8528933525085449,0.4944618344306946,0.9330029487609863,0.2895287871360779,0.928440272808075,0.35201141238212585,0.8350379467010498,0.26711398363113403,0.8482804298400879,0.26756805181503296,0.8433984518051147,0.25462469458580017,0.8468927145004272
33,0.3026016354560852,0.44319117069244385,0.5439921617507935,0.5757956504821777,0.5858772993087769,0.7488376498222351,0.23077009618282318,0.6081562042236328,0.057191308587789536,0.7939273715019226,0.5055710077285767,0.7602744102478027,0.07337930053472519,0.8480011224746704,0.4862392544746399,0.9220730066299438,0.27390924096107483,0.9155728220939636,0.48618659377098083,0.8596690893173218,0.21483580768108368,0.8219839334487915,0.2970716953277588,0.843315064907074,0.2488216757774353,0.8533841371536255
34,0.29993727803230286,0.4412992000579834,0.550464391708374,0.5657036304473877,0.5499691367149353,0.8266498446464539,0.21684150397777557,0.6032541990280151,0.06343294680118561,0.8079156279563904,0.48598718643188477,0.7716711759567261,0.20933204889297485,0.844009518623352,0.49886637926101685,0.9086222052574158,0.29489606618881226,0.893121600151062,0.34851282835006714,0.8304838538169861,0.25554221868515015,0.8458089232444763,0.27106428146362305,0.8347569704055786,0.251141756772995,0.8407325744628906
35,0.2889208197593689,0.44018465280532837,0.5341413021087646,0.5745567679405212,0.5615662336349487,0.7919977903366089,0.21462076902389526,0.6068449020385742,0.04368011653423309,0.8255912661552429,0.4924105405807495,0.7540727853775024,0.22039417922496796,0.8474236726760864,0.5128406286239624,0.9155997633934021,0.2988835871219635,0.9128925800323486,0.3779039978981018,0.8280763626098633,0.2769094705581665,0.8456544280052185,0.3001391887664795,0.8318185806274414,0.26608413457870483,0.841052234172821
36,0.29339519143104553,0.43945202231407166,0.5380158424377441,0.569869875907898,0.5450549125671387,0.8083596229553223,0.21700304746627808,0.6103361248970032,0.03983275592327118,0.8290793895721436,0.5014184713363647,0.766435980796814,0.061305563896894455,0.8524114489555359,0.5047211647033691,0.9074667692184448,0.29937851428985596,0.9053055644035339,0.37711894512176514,0.8299010992050171,0.2794994115829468,0.8489744663238525,0.29555585980415344,0.8345834612846375,0.26673397421836853,0.8412357568740845
