keypoint,x,y,score
nose,0.48039519786834717,0.4486570954322815,0.4926638901233673
left_eye,0.5117284059524536,0.42659324407577515,0.6963062286376953
right_eye,0.4712566137313843,0.4218122363090515,0.6296370625495911
left_ear,0.5658479928970337,0.45107099413871765,0.7367924451828003
right_ear,0.4716379642486572,0.4337347745895386,0.46221184730529785
left_shoulder,0.6562151908874512,0.5613687634468079,0.6561877727508545
right_shoulder,0.4034908413887024,0.5653586387634277,0.7446427941322327
left_elbow,0.651630699634552,0.7755535840988159,0.4758765995502472
right_elbow,0.3730181157588959,0.7560571432113647,0.5597731471061707
left_wrist,0.5842288732528687,0.8855181932449341,0.18342451751232147
right_wrist,0.3629581332206726,0.8638162612915039,0.2859528660774231
left_hip,0.5873715877532959,0.8896734714508057,0.6317241191864014
right_hip,0.4260227680206299,0.8823615312576294,0.41803640127182007
left_knee,0.5581994652748108,0.8994497656822205,0.0536334402859211
right_knee,0.3309028744697571,0.8780100345611572,0.04812467098236084
left_ankle,0.471668541431427,0.8901289701461792,0.05662127211689949
right_ankle,0.40309271216392517,0.8949465155601501,0.03153533861041069
