FrameNo,head_x,head_y,left_shoulder_x,left_shoulder_y,left_elbow_x,left_elbow_y,right_shoulder_x,right_shoulder_y,right_elbow_x,right_elbow_y,left_hand_x,left_hand_y,right_hand_x,right_hand_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_foot_x,left_foot_y,right_foot_x,right_foot_y
0,0.2626037299633026,0.43457460403442383,0.5381444692611694,0.5780161023139954,0.5351457595825195,0.850342869758606,0.22167211771011353,0.5961418151855469,0.03311522305011749,0.8266209959983826,0.2944251298904419,0.8316580057144165,0.18330013751983643,0.8529008626937866,0.4938647150993347,0.9456591010093689,0.3062310218811035,0.9347845911979675,0.327075719833374,0.8673988580703735,0.03421198949217796,0.8863245844841003,0.2761293649673462,0.8388780951499939,0.24871234595775604,0.8441969752311707
1,0.26268523931503296,0.4348481595516205,0.5356478691101074,0.5759453773498535,0.5483109951019287,0.8542594313621521,0.2192089855670929,0.6009540557861328,0.03138209879398346,0.8264553546905518,0.29337260127067566,0.8303754329681396,0.18545375764369965,0.8479176759719849,0.48720723390579224,0.9577648043632507,0.29136934876441956,0.9361249208450317,0.31998705863952637,0.8330203890800476,0.034076713025569916,0.8885306715965271,0.27371859550476074,0.8398237228393555,0.24505352973937988,0.8449476957321167
2,0.25726547837257385,0.4295806288719177,0.5675725340843201,0.5821962356567383,0.606149435043335,0.8479185104370117,0.21620243787765503,0.6186061501502991,0.03064735047519207,0.839155375957489,0.45528444647789,0.7972557544708252,0.20239828526973724,0.8509778380393982,0.5316259860992432,0.9346098303794861,0.3101831078529358,0.9397725462913513,0.32431337237358093,0.8540875911712646,0.029312526807188988,0.8677831888198853,0.2789357304573059,0.8397461175918579,0.24818675220012665,0.8367619514465332
3,0.26681727170944214,0.42026251554489136,0.5701471567153931,0.5662071704864502,0.6085190773010254,0.8483957052230835,0.21670547127723694,0.6210918426513672,0.02804187312722206,0.8370224237442017,0.4859165549278259,0.7999281883239746,0.20198747515678406,0.8499318361282349,0.52604079246521,0.934479832649231,0.303267240524292,0.9421544075012207,0.3353694677352905,0.8346389532089233,0.03082655370235443,0.8778940439224243,0.2730426788330078,0.8451785445213318,0.2323632687330246,0.8449229001998901
4,0.25860095024108887,0.42504990100860596,0.5757300853729248,0.5723109841346741,0.6083242893218994,0.8507530689239502,0.20225217938423157,0.6273924708366394,0.028585907071828842,0.8182759284973145,0.4951673746109009,0.8039532899856567,0.160317063331604,0.8560436964035034,0.511704683303833,0.9427889585494995,0.2824706435203552,0.947864294052124,0.3335054814815521,0.8184546828269958,0.03894064575433731,0.8511248826980591,0.28124991059303284,0.8470486402511597,0.24541282653808594,0.848591685295105
5,0.26303964853286743,0.43451225757598877,0.5374146699905396,0.5789963603019714,0.5303107500076294,0.846423327922821,0.2188500463962555,0.6022099256515503,0.03264077752828598,0.8258559107780457,0.2976851463317871,0.8287774920463562,0.1807544231414795,0.8504020571708679,0.4961158037185669,0.9454047679901123,0.2954667806625366,0.9337997436523438,0.3251980245113373,0.8650528192520142,0.03398251533508301,0.8877093195915222,0.2770750820636749,0.8368431925773621,0.24734310805797577,0.8419394493103027
6,0.26022252440452576,0.42787858843803406,0.5733672380447388,0.5602874755859375,0.6082528829574585,0.8318580389022827,0.20469963550567627,0.608129620552063,0.03050680086016655,0.8196432590484619,0.5202612280845642,0.7832231521606445,0.15959720313549042,0.8119713664054871,0.50746089220047,0.9166158437728882,0.2720317244529724,0.9105701446533203,0.3332219123840332,0.8122867941856384,0.06516982614994049,0.8196661472320557,0.2735639810562134,0.8446786403656006,0.1918434202671051,0.8430613875389099
7,0.2573387920856476,0.42823004722595215,0.5572795867919922,0.5667657852172852,0.6025765538215637,0.8363738059997559,0.21318405866622925,0.6151154041290283,0.03445488587021828,0.8351027369499207,0.4682765007019043,0.7836825847625732,0.2081124484539032,0.8452240824699402,0.5244404673576355,0.909946620464325,0.3090828061103821,0.9142131805419922,0.33207547664642334,0.8414556384086609,0.09570589661598206,0.8200661540031433,0.27335023880004883,0.8402530550956726,0.24845415353775024,0.8361412286758423
8,0.257601261138916,0.4235785901546478,0.5600108504295349,0.5642987489700317,0.6135777831077576,0.7952403426170349,0.20943407714366913,0.613399863243103,0.029966464266180992,0.8429586887359619,0.48560965061187744,0.7500385642051697,0.1916843056678772,0.8505117297172546,0.5123641490936279,0.9270559549331665,0.2879493832588196,0.9186978340148926,0.32367226481437683,0.8278729915618896,0.028552060946822166,0.8614948987960815,0.2690298855304718,0.8448312282562256,0.23945832252502441,0.8390653133392334
9,0.26458537578582764,0.42435988783836365,0.5586340427398682,0.5624567866325378,0.6012609004974365,0.8391817808151245,0.21528314054012299,0.614967405796051,0.030432794243097305,0.8341835737228394,0.48673003911972046,0.7799984812736511,0.20736579596996307,0.8476849794387817,0.535446286201477,0.9321287870407104,0.3243500888347626,0.9217222929000854,0.3621836304664612,0.8629965782165527,0.0920661985874176,0.8385900259017944,0.2791230082511902,0.8439096212387085,0.23842144012451172,0.8452610373497009
10,0.26815521717071533,0.42009422183036804,0.55743807554245,0.5623905062675476,0.579950213432312,0.8192542791366577,0.21900531649589539,0.6106148362159729,0.0300564207136631,0.842159628868103,0.48354995250701904,0.7768775224685669,0.2078774869441986,0.8415133357048035,0.5301977396011353,0.9146772623062134,0.30928897857666016,0.917280375957489,0.34152862429618835,0.8429295420646667,0.030357535928487778,0.8815605044364929,0.27310997247695923,0.8401463031768799,0.24459509551525116,0.8358796834945679
11,0.25708988308906555,0.42577728629112244,0.5789637565612793,0.5640044212341309,0.6045013666152954,0.8528847098350525,0.20950250327587128,0.6108275651931763,0.0290899109095335,0.8278027772903442,0.48507487773895264,0.7883278727531433,0.16854825615882874,0.8502904772758484,0.5113696455955505,0.9582743644714355,0.28592249751091003,0.9526926875114441,0.34282171726226807,0.8616055846214294,0.06902208179235458,0.8433438539505005,0.27956071496009827,0.8499433398246765,0.19000813364982605,0.853066086769104
12,0.2540050745010376,0.42623111605644226,0.5799193382263184,0.5623088479042053,0.6051597595214844,0.8517947196960449,0.20501428842544556,0.6169635653495789,0.028510164469480515,0.8318787813186646,0.4806903004646301,0.7816137075424194,0.18536236882209778,0.8459757566452026,0.5234909057617188,0.9476961493492126,0.2829774022102356,0.9519316554069519,0.35546988248825073,0.8687924742698669,0.07304598391056061,0.847636342048645,0.29061251878738403,0.8485186100006104,0.23879483342170715,0.843513011932373
13,0.26329469680786133,0.4356963336467743,0.5376113653182983,0.5766221284866333,0.5363057851791382,0.848660409450531,0.22230109572410583,0.6011894941329956,0.03395000845193863,0.8267101049423218,0.29633766412734985,0.8321806788444519,0.18319344520568848,0.8507320880889893,0.4941517114639282,0.9450117945671082,0.3070966601371765,0.9330741763114929,0.3325422406196594,0.856056809425354,0.03480599448084831,0.8858839273452759,0.27516016364097595,0.8378421664237976,0.24659425020217896,0.8419455885887146
