keypoint,x,y,score
nose,0.48298925161361694,0.44948089122772217,0.5761982798576355
left_eye,0.5123335123062134,0.4276082217693329,0.6871611475944519
right_eye,0.4719407260417938,0.42439255118370056,0.7198206782341003
left_ear,0.5643662214279175,0.4511610269546509,0.7035855054855347
right_ear,0.4721671938896179,0.4363255202770233,0.5217510461807251
left_shoulder,0.652018666267395,0.5604116916656494,0.6262960433959961
right_shoulder,0.407629132270813,0.5605051517486572,0.6651607155799866
left_elbow,0.6545957326889038,0.7676048278808594,0.3896392583847046
right_elbow,0.37563246488571167,0.753386914730072,0.5050221681594849
left_wrist,0.5058311820030212,0.8612239360809326,0.19985873997211456
right_wrist,0.3524790406227112,0.8657798171043396,0.3227708637714386
left_hip,0.5870643854141235,0.8891841173171997,0.6388868093490601
right_hip,0.4204345643520355,0.8809607028961182,0.5254952311515808
left_knee,0.5353974103927612,0.8959701061248779,0.06664343178272247
right_knee,0.3347409665584564,0.8797106742858887,0.05166153982281685
left_ankle,0.4694834351539612,0.8826388716697693,0.060188502073287964
right_ankle,0.39968833327293396,0.8881821632385254,0.04100636765360832
