keypoint,x,y,score
nose,0.4891131818294525,0.43398338556289673,0.6074392199516296
left_eye,0.5202810764312744,0.41136083006858826,0.5992466807365417
right_eye,0.47858914732933044,0.40898704528808594,0.653393566608429
left_ear,0.5864068269729614,0.4303074777126312,0.7597208619117737
right_ear,0.48630791902542114,0.41787537932395935,0.5131658911705017
left_shoulder,0.6861687898635864,0.5762604475021362,0.6450960636138916
right_shoulder,0.4001973867416382,0.5538501739501953,0.805275559425354
left_elbow,0.6587271690368652,0.8026300668716431,0.4133424162864685
right_elbow,0.3701472878456116,0.7513206005096436,0.40649864077568054
left_wrist,0.562010645866394,0.8825511336326599,0.14638036489486694
right_wrist,0.33927351236343384,0.8591208457946777,0.23658303916454315
left_hip,0.5825814008712769,0.9034388065338135,0.5459923148155212
right_hip,0.4124947786331177,0.8956241607666016,0.5403765439987183
left_knee,0.5107932090759277,0.8791980743408203,0.08081396669149399
right_knee,0.3109012246131897,0.877312183380127,0.05167553201317787
left_ankle,0.4683789908885956,0.8853592872619629,0.06309789419174194
right_ankle,0.34862756729125977,0.8884424567222595,0.03426886349916458
