keypoint,x,y,score
nose,0.48193198442459106,0.4317769706249237,0.5313119888305664
left_eye,0.5161197185516357,0.4060591161251068,0.4935058057308197
right_eye,0.4742429256439209,0.40392181277275085,0.6067727208137512
left_ear,0.5914952158927917,0.4263792037963867,0.8419868350028992
right_ear,0.48743736743927,0.4137587547302246,0.4472428858280182
left_shoulder,0.683010458946228,0.5806668996810913,0.6915751099586487
right_shoulder,0.39515143632888794,0.5495390892028809,0.8102771043777466
left_elbow,0.6707500219345093,0.8223389387130737,0.4207890033721924
right_elbow,0.3360595405101776,0.7596144676208496,0.6386160254478455
left_wrist,0.5075538158416748,0.8639011383056641,0.18453580141067505
right_wrist,0.2643384635448456,0.8551414012908936,0.3634413182735443
left_hip,0.5825287699699402,0.9087162017822266,0.5975750088691711
right_hip,0.4109988808631897,0.8992828726768494,0.5368953347206116
left_knee,0.4954187273979187,0.9004632234573364,0.050014227628707886
right_knee,0.24951046705245972,0.8630287051200867,0.06180841103196144
left_ankle,0.46189022064208984,0.8825444579124451,0.06163954362273216
right_ankle,0.4225408732891083,0.8815857768058777,0.04252675548195839
