FrameNo,head_x,head_y,head_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,left_hand_x,left_hand_y,left_hand_z,right_hand_x,right_hand_y,right_hand_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z
0,0.5124271512031555,0.35788655281066895,0.010551381111145019,0.5464270114898682,0.3970341682434082,0,0.6046160459518433,0.37521296739578247,0.00351712703704834,0.47608447074890137,0.3963618278503418,0,0.4135493040084839,0.38604736328125,0.00351712703704834,0.6241443753242493,0.30368301272392273,0.00527569055557251,0.3909812867641449,0.3234805464744568,0.00527569055557251,0.5380215048789978,0.5330073833465576,-0.00175856351852417,0.49392399191856384,0.5335583686828613,-0.00175856351852417,0.5473026633262634,0.6370404362678528,-0.00351712703704834,0.4898516535758972,0.6392325162887573,-0.00351712703704834,0.5544135570526123,0.734166145324707,-0.00351712703704834,0.48316019773483276,0.7441587448120117,-0.00351712703704834
3,0.5103628039360046,0.36004960536956787,0.010602790117263793,0.5468664765357971,0.39687997102737427,0,0.6049163341522217,0.3748587369918823,0.003534263372421265,0.4761812090873718,0.3967636823654175,0,0.41300612688064575,0.38818901777267456,0.003534263372421265,0.6226302981376648,0.30562156438827515,0.0053013950586318975,0.3909558951854706,0.324251651763916,0.0053013950586318975,0.5371838212013245,0.5335607528686523,-0.0017671316862106325,0.4944373071193695,0.5341801047325134,-0.0017671316862106325,0.5454816818237305,0.6336080431938171,-0.003534263372421265,0.4848310351371765,0.6343129873275757,-0.003534263372421265,0.5532628893852234,0.7338348627090454,-0.003534263372421265,0.47776931524276733,0.739311158657074,-0.003534263372421265
6,0.5103229880332947,0.35864508152008057,0.010398919880390167,0.5446843504905701,0.3963544964790344,0,0.6019458174705505,0.37631988525390625,0.0034663066267967228,0.4753582179546356,0.39659398794174194,0,0.4093232750892639,0.385394424200058,0.0034663066267967228,0.6228489875793457,0.3058726191520691,0.005199459940195084,0.3886229991912842,0.3184182643890381,0.005199459940195084,0.5363274812698364,0.5315077304840088,-0.0017331533133983614,0.4938119649887085,0.5319638252258301,-0.0017331533133983614,0.5479184985160828,0.6322214007377625,-0.0034663066267967228,0.4832038879394531,0.6330666542053223,-0.0034663066267967228,0.5553141832351685,0.7354781627655029,-0.0034663066267967228,0.4768145978450775,0.7412105798721313,-0.0034663066267967228
9,0.5111035704612732,0.3572402596473694,0.010562369227409362,0.5471405386924744,0.39583346247673035,0,0.6058555841445923,0.3762734830379486,0.0035207897424697878,0.4767247438430786,0.395516961812973,0,0.4114489257335663,0.3862203061580658,0.0035207897424697878,0.6234287023544312,0.3069045841693878,0.005281184613704682,0.3878316581249237,0.32029616832733154,0.005281184613704682,0.5374149680137634,0.533598780632019,-0.0017603948712348939,0.49365711212158203,0.5340911149978638,-0.0017603948712348939,0.5478928089141846,0.6356788277626038,-0.0035207897424697878,0.4828978478908539,0.6360809206962585,-0.0035207897424697878,0.5528746843338013,0.7367395162582397,-0.0035207897424697878,0.4767962396144867,0.7438234686851501,-0.0035207897424697878
12,0.5093079805374146,0.35861438512802124,0.01056515872478485,0.5442937612533569,0.3967611789703369,0,0.6034067869186401,0.3765823245048523,0.0035217195749282838,0.47385936975479126,0.39561474323272705,0,0.4084811210632324,0.38398462533950806,0.0035217195749282838,0.6234852075576782,0.31031888723373413,0.005282579362392426,0.38661104440689087,0.32152441143989563,0.005282579362392426,0.5359451770782471,0.5313931703567505,-0.0017608597874641419,0.49234652519226074,0.5313990712165833,-0.0017608597874641419,0.5457448959350586,0.6354783773422241,-0.0035217195749282838,0.48582226037979126,0.6353724598884583,-0.0035217195749282838,0.551550567150116,0.7332485914230347,-0.0035217195749282838,0.4803069233894348,0.7379440069198608,-0.0035217195749282838
15,0.5089705586433411,0.357589453458786,0.010538363456726074,0.5438291430473328,0.39590567350387573,0,0.6023766994476318,0.37540969252586365,0.0035127878189086916,0.47357338666915894,0.39426442980766296,0,0.4082736670970917,0.38306793570518494,0.0035127878189086916,0.6232826709747314,0.3090607821941376,0.005269181728363038,0.3866041600704193,0.32079267501831055,0.005269181728363038,0.5359236001968384,0.5302659273147583,-0.0017563939094543458,0.4915555417537689,0.5303979516029358,-0.0017563939094543458,0.5435776114463806,0.636772632598877,-0.0035127878189086916,0.48584339022636414,0.6363325119018555,-0.0035127878189086916,0.5501821041107178,0.7333660125732422,-0.0035127878189086916,0.4789212942123413,0.7388930320739746,-0.0035127878189086916
18,0.5074825286865234,0.35939496755599976,0.010358253121376037,0.5424015522003174,0.3961940407752991,0,0.6026623249053955,0.37962591648101807,0.0034527510404586794,0.4733465313911438,0.3952022194862366,0,0.40776368975639343,0.38389596343040466,0.0034527510404586794,0.6200727820396423,0.32028552889823914,0.0051791265606880195,0.3836684226989746,0.32331040501594543,0.0051791265606880195,0.5345472097396851,0.5331326723098755,-0.0017263755202293397,0.4897453784942627,0.5331146717071533,-0.0017263755202293397,0.5414191484451294,0.6388110518455505,-0.0034527510404586794,0.4829410910606384,0.6387345194816589,-0.0034527510404586794,0.5497519373893738,0.7350608110427856,-0.0034527510404586794,0.4778687655925751,0.7411785125732422,-0.0034527510404586794
21,0.5076286792755127,0.358784019947052,0.010300670564174651,0.5426896810531616,0.39569684863090515,0,0.6042633652687073,0.3786945939064026,0.003433556854724884,0.47401854395866394,0.3944023549556732,0,0.40776655077934265,0.3832296133041382,0.003433556854724884,0.6199679374694824,0.32215604186058044,0.005150335282087326,0.38283178210258484,0.3231923580169678,0.005150335282087326,0.5344375967979431,0.5310993194580078,-0.001716778427362442,0.49027714133262634,0.5316917896270752,-0.001716778427362442,0.5415672659873962,0.6354036331176758,-0.003433556854724884,0.4845828413963318,0.6362779140472412,-0.003433556854724884,0.5490036010742188,0.7342972159385681,-0.003433556854724884,0.4779626727104187,0.739578127861023,-0.003433556854724884
24,0.5074649453163147,0.35854098200798035,0.010138553380966185,0.5417991876602173,0.3968317210674286,0,0.6003251075744629,0.38134095072746277,0.0033795177936553956,0.4742088317871094,0.39646798372268677,0,0.40923553705215454,0.3861945867538452,0.0033795177936553956,0.6233155727386475,0.31442469358444214,0.005069276690483094,0.3848477005958557,0.324368953704834,0.005069276690483094,0.5349891185760498,0.5320272445678711,-0.0016897588968276978,0.4908023774623871,0.5333191156387329,-0.0016897588968276978,0.5429024696350098,0.6393235921859741,-0.0033795177936553956,0.48681169748306274,0.6377151012420654,-0.0033795177936553956,0.5496526956558228,0.7379776239395142,-0.0033795177936553956,0.4821959137916565,0.7454898357391357,-0.0033795177936553956
27,0.5076437592506409,0.36138057708740234,0.010009655356407165,0.5424920320510864,0.39820584654808044,0,0.6007224321365356,0.3842851519584656,0.0033365517854690553,0.4757609963417053,0.3984166979789734,0,0.4096645712852478,0.3876364231109619,0.0033365517854690553,0.6285980939865112,0.31237220764160156,0.0050048276782035835,0.3823304772377014,0.32608863711357117,0.0050048276782035835,0.5408262610435486,0.5371916890144348,-0.0016682758927345277,0.4885846972465515,0.5363913774490356,-0.0016682758927345277,0.5430489778518677,0.6387597918510437,-0.0033365517854690553,0.4844277501106262,0.6398812532424927,-0.0033365517854690553,0.5475720167160034,0.7387406229972839,-0.0033365517854690553,0.4788907468318939,0.7468838095664978,-0.0033365517854690553
