keypoint,x,y,score
nose,0.4494234323501587,0.41826683282852173,0.5931321978569031
left_eye,0.48951005935668945,0.39129847288131714,0.7559027671813965
right_eye,0.4411221146583557,0.3896583914756775,0.6862937211990356
left_ear,0.5698354244232178,0.4164353609085083,0.7557660341262817
right_ear,0.45685672760009766,0.40220507979393005,0.6354963779449463
left_shoulder,0.6728925108909607,0.570281982421875,0.8636540770530701
right_shoulder,0.37306642532348633,0.535947322845459,0.8323802351951599
left_elbow,0.656704306602478,0.8259169459342957,0.6117464900016785
right_elbow,0.2806546986103058,0.7383639812469482,0.7603285312652588
left_wrist,0.5953189134597778,0.8877795934677124,0.13262532651424408
right_wrist,0.08814352005720139,0.8694755434989929,0.7079902291297913
left_hip,0.5520368814468384,0.9126499891281128,0.5094674229621887
right_hip,0.36566781997680664,0.8927016258239746,0.6498319506645203
left_knee,0.42156875133514404,0.8624547719955444,0.1152484118938446
right_knee,0.06086341664195061,0.9034050703048706,0.1539890021085739
left_ankle,0.3081750273704529,0.8679131269454956,0.11501912027597427
right_ankle,0.3136369585990906,0.8700441718101501,0.06838936358690262
