keypoint,x,y,score
nose,0.43573087453842163,0.40959620475769043,0.702619194984436
left_eye,0.4793553054332733,0.37912440299987793,0.4931657314300537
right_eye,0.4279929995536804,0.37843257188796997,0.6786227822303772
left_ear,0.5648765563964844,0.405901163816452,0.7865753769874573
right_ear,0.44809576869010925,0.3909631669521332,0.6415647268295288
left_shoulder,0.6723029017448425,0.5746595859527588,0.7236523628234863
right_shoulder,0.3573201298713684,0.5364174842834473,0.8809947371482849
left_elbow,0.6688541173934937,0.8368734121322632,0.6619476675987244
right_elbow,0.2610832452774048,0.7539741396903992,0.7399528622627258
left_wrist,0.6152167320251465,0.8954706192016602,0.12066986411809921
right_wrist,0.08397933095693588,0.870907723903656,0.7295228838920593
left_hip,0.5363979339599609,0.9341492652893066,0.5064401030540466
right_hip,0.3384086489677429,0.9099611639976501,0.5394489765167236
left_knee,0.3686196804046631,0.8518089652061462,0.11175072938203812
right_knee,0.05624239891767502,0.9031323194503784,0.15515948832035065
left_ankle,0.14228057861328125,0.8850604295730591,0.022380279377102852
right_ankle,0.05904795229434967,0.8764140009880066,0.19172850251197815
