keypoint,x,y,score
nose,0.4804289937019348,0.44848787784576416,0.46957334876060486
left_eye,0.5111433267593384,0.4267734885215759,0.7154237627983093
right_eye,0.47092610597610474,0.42184409499168396,0.638663113117218
left_ear,0.5644537210464478,0.4512248933315277,0.6875370740890503
right_ear,0.47118693590164185,0.4336664080619812,0.4533727467060089
left_shoulder,0.6556507349014282,0.5587353110313416,0.6272428035736084
right_shoulder,0.40324270725250244,0.5662016272544861,0.7483811974525452
left_elbow,0.6532042026519775,0.7694448828697205,0.45546936988830566
right_elbow,0.3740297555923462,0.7555069327354431,0.5809826850891113
left_wrist,0.5827823877334595,0.8804973363876343,0.24689216911792755
right_wrist,0.3688015341758728,0.874405562877655,0.35582059621810913
left_hip,0.5931893587112427,0.8842741847038269,0.6377481818199158
right_hip,0.4342430830001831,0.8768608570098877,0.5557010769844055
left_knee,0.5764213800430298,0.8823755979537964,0.08398010581731796
right_knee,0.3525412082672119,0.8771826028823853,0.059192318469285965
left_ankle,0.476017564535141,0.890367865562439,0.06374318897724152
right_ankle,0.4646359384059906,0.8929349184036255,0.04482273384928703
