keypoint,x,y,score
nose,0.47902339696884155,0.43630489706993103,0.3963218331336975
left_eye,0.5076895952224731,0.4176563620567322,0.4906810522079468
right_eye,0.47190338373184204,0.415000855922699,0.5867035984992981
left_ear,0.5673180818557739,0.4383319318294525,0.6558019518852234
right_ear,0.4810163974761963,0.42419373989105225,0.6411086320877075
left_shoulder,0.6442350149154663,0.5480661392211914,0.6830964088439941
right_shoulder,0.4054787755012512,0.5500098466873169,0.8633846044540405
left_elbow,0.652258038520813,0.7392963171005249,0.3256584703922272
right_elbow,0.3510722815990448,0.7306928038597107,0.5922420620918274
left_wrist,0.5078945755958557,0.8233159780502319,0.34947505593299866
right_wrist,0.3620440363883972,0.8246452212333679,0.47730064392089844
left_hip,0.5715295672416687,0.8606986403465271,0.7221421599388123
right_hip,0.41722941398620605,0.8507144451141357,0.6861484050750732
left_knee,0.5164641737937927,0.8605467677116394,0.1732197403907776
right_knee,0.23309701681137085,0.8542150855064392,0.28919708728790283
left_ankle,0.3834918141365051,0.8711291551589966,0.1752164661884308
right_ankle,0.3851046562194824,0.8771266341209412,0.07646700739860535
