keypoint,x,y,score
nose,0.3858754634857178,0.45542359352111816,0.6371358036994934
left_eye,0.41946685314178467,0.42349594831466675,0.4949939548969269
right_eye,0.3669418692588806,0.4267195165157318,0.6474733352661133
left_ear,0.49035632610321045,0.4384155869483948,0.6609976291656494
right_ear,0.3673985004425049,0.4430810809135437,0.6159971952438354
left_shoulder,0.5919554829597473,0.5406241416931152,0.6123136878013611
right_shoulder,0.31564366817474365,0.5695751905441284,0.7889649271965027
left_elbow,0.6612036228179932,0.7803032398223877,0.4016602337360382
right_elbow,0.16044820845127106,0.7215787768363953,0.6552982926368713
left_wrist,0.5921947956085205,0.8819572329521179,0.1007278636097908
right_wrist,0.026704180985689163,0.8232163190841675,0.30231326818466187
left_hip,0.5542613863945007,0.8963860273361206,0.44724857807159424
right_hip,0.38415056467056274,0.8790355920791626,0.4824944734573364
left_knee,0.5004094243049622,0.8427138328552246,0.1468469649553299
right_knee,0.2777900993824005,0.8526124954223633,0.10015448927879333
left_ankle,0.414787232875824,0.8649412393569946,0.07776662707328796
right_ankle,0.30162370204925537,0.8582323789596558,0.09512962400913239
