frame,keypoint,x,y,score
0,nose,0.06765786558389664,0.4448530077934265,0.36736947298049927
0,left_eye,0.1106492280960083,0.4014380872249603,0.3953350782394409
0,right_eye,0.04062515124678612,0.40751561522483826,0.427278608083725
0,left_ear,0.24549683928489685,0.4001452326774597,0.4580926299095154
0,right_ear,0.05085745081305504,0.40717777609825134,0.15709412097930908
0,left_shoulder,0.3876206576824188,0.6248821020126343,0.6317033767700195
0,right_shoulder,0.1043350100517273,0.5262256860733032,0.2325981706380844
0,left_elbow,0.13540814816951752,0.8709441423416138,0.3176172077655792
0,right_elbow,-0.019292190670967102,0.6734105944633484,0.05940091237425804
0,left_wrist,0.07471238076686859,0.6329530477523804,0.5425348281860352
0,right_wrist,0.04085584729909897,0.6044030785560608,0.26545339822769165
0,left_hip,0.3469691276550293,0.8783128261566162,0.3044583201408386
0,right_hip,0.19514179229736328,0.8239090442657471,0.3493608832359314
0,left_knee,0.1811417043209076,0.8669871687889099,0.19840246438980103
0,right_knee,0.030103307217359543,0.8628557920455933,0.11623800545930862
0,left_ankle,0.12066048383712769,0.8562530279159546,0.017702661454677582
0,right_ankle,0.027536436915397644,0.6462196111679077,0.05165410786867142
1,nose,0.05622193217277527,0.4455763101577759,0.397291362285614
1,left_eye,0.10167935490608215,0.4041688144207001,0.364462673664093
1,right_eye,0.035790398716926575,0.4099331498146057,0.3211578130722046
1,left_ear,0.24182137846946716,0.40898382663726807,0.3939164876937866
1,right_ear,0.0554581880569458,0.40718552470207214,0.17295849323272705
1,left_shoulder,0.38348135352134705,0.6169323921203613,0.6735631227493286
1,right_shoulder,0.10069714486598969,0.5247366428375244,0.23538051545619965
1,left_elbow,0.13971106708049774,0.8707188367843628,0.30220159888267517
1,right_elbow,-0.018087714910507202,0.7003493309020996,0.06000121682882309
1,left_wrist,0.07372020184993744,0.6347675323486328,0.5301780700683594
1,right_wrist,0.038516003638505936,0.6034657955169678,0.32594823837280273
1,left_hip,0.35057371854782104,0.8780767321586609,0.3377392888069153
1,right_hip,0.1915256679058075,0.8255174160003662,0.38979607820510864
1,left_knee,0.18658867478370667,0.8737220168113708,0.15337568521499634
1,right_knee,0.02987370453774929,0.8615413904190063,0.13873809576034546
1,left_ankle,0.18357908725738525,0.8595356941223145,0.046940624713897705
1,right_ankle,0.010442618280649185,0.8759934902191162,0.05054912716150284
2,nose,0.12774509191513062,0.41597986221313477,0.5423068404197693
2,left_eye,0.16914747655391693,0.3749266266822815,0.40121835470199585
2,right_eye,0.1062512993812561,0.3837549090385437,0.6845406293869019
2,left_ear,0.2634190022945404,0.3918679654598236,0.6012616753578186
2,right_ear,0.11183961480855942,0.40533196926116943,0.5193925499916077
2,left_shoulder,0.37562549114227295,0.5691295862197876,0.5139173269271851
2,right_shoulder,0.12256485223770142,0.5550373792648315,0.6125442385673523
2,left_elbow,0.3671477735042572,0.8684040904045105,0.16158516705036163
2,right_elbow,0.051858291029930115,0.760856032371521,0.35069170594215393
2,left_wrist,0.12878285348415375,0.639146625995636,0.4081687927246094
2,right_wrist,0.11380540579557419,0.6208853721618652,0.22674527764320374
2,left_hip,0.4267204999923706,0.8738281726837158,0.36667731404304504
2,right_hip,0.25902920961380005,0.8507412672042847,0.3506874442100525
2,left_knee,0.2177402675151825,0.8568414449691772,0.22545987367630005
2,right_knee,0.03535350412130356,0.7600142359733582,0.15584388375282288
2,left_ankle,0.20887874066829681,0.8606352210044861,0.033239755779504776
2,right_ankle,0.014232262969017029,0.8823044300079346,0.028130192309617996
3,nose,0.14162081480026245,0.4246337413787842,0.6360719799995422
3,left_eye,0.1811659336090088,0.38047894835472107,0.4047149121761322
3,right_eye,0.1221199557185173,0.39044255018234253,0.5590064525604248
3,left_ear,0.26900631189346313,0.3964398503303528,0.4033004641532898
3,right_ear,0.12533944845199585,0.40823012590408325,0.4395267963409424
3,left_shoulder,0.37200701236724854,0.5660081505775452,0.4450835585594177
3,right_shoulder,0.1263444721698761,0.5781609416007996,0.6385847330093384
3,left_elbow,0.42824047803878784,0.8569430112838745,0.31990399956703186
3,right_elbow,0.02669016271829605,0.7643217444419861,0.25184139609336853
3,left_wrist,0.13839440047740936,0.7793619632720947,0.12354493886232376
3,right_wrist,0.04045236110687256,0.7275614142417908,0.13597065210342407
3,left_hip,0.39316830039024353,0.9255985617637634,0.18164846301078796
3,right_hip,0.23590552806854248,0.8917047381401062,0.2193319946527481
3,left_knee,0.13794128596782684,0.773983359336853,0.06831340491771698
3,right_knee,0.034934788942337036,0.6897584795951843,0.2712758779525757
3,left_ankle,0.027499333024024963,0.8611699938774109,0.06207901984453201
3,right_ankle,0.029103122651576996,0.864597737789154,0.07011188566684723
4,nose,0.09066316485404968,0.45796263217926025,0.38301149010658264
4,left_eye,0.13727904856204987,0.40267229080200195,0.44247347116470337
4,right_eye,0.05275025963783264,0.41105109453201294,0.6444897651672363
4,left_ear,0.2610442042350769,0.4037248492240906,0.44626086950302124
4,right_ear,0.05060933530330658,0.42377912998199463,0.21540537476539612
4,left_shoulder,0.3843655586242676,0.6141854524612427,0.6070759892463684
4,right_shoulder,0.12322242558002472,0.551733672618866,0.31837427616119385
4,left_elbow,0.13478288054466248,0.8779045939445496,0.3023754954338074
4,right_elbow,-0.02325703762471676,0.7293078899383545,0.04326117783784866
4,left_wrist,0.07780732959508896,0.628793478012085,0.5650343894958496
4,right_wrist,0.06485467404127121,0.6090751886367798,0.20723089575767517
4,left_hip,0.36674296855926514,0.8807105422019958,0.3120790421962738
4,right_hip,0.21287749707698822,0.8272887468338013,0.30391237139701843
4,left_knee,0.20485882461071014,0.8632732629776001,0.16611671447753906
4,right_knee,0.13022959232330322,0.8485812544822693,0.14494375884532928
4,left_ankle,0.16443929076194763,0.8514906167984009,0.0336347296833992
4,right_ankle,0.015480615198612213,0.8100356459617615,0.03273046389222145
5,nose,0.14957144856452942,0.42040571570396423,0.44350022077560425
5,left_eye,0.1867440789937973,0.3824823498725891,0.41865313053131104
5,right_eye,0.128144308924675,0.3884854316711426,0.6066939234733582
5,left_ear,0.27733781933784485,0.39859291911125183,0.5159820914268494
5,right_ear,0.12857595086097717,0.4058857560157776,0.32494691014289856
5,left_shoulder,0.37173160910606384,0.5665892362594604,0.47395941615104675
5,right_shoulder,0.12769296765327454,0.5801552534103394,0.6739082932472229
5,left_elbow,0.4436337947845459,0.8239372968673706,0.2859286367893219
5,right_elbow,0.03693821281194687,0.7811269760131836,0.3439599871635437
5,left_wrist,0.2651869058609009,0.8579519987106323,0.3632892966270447
5,right_wrist,0.06073179095983505,0.7830325365066528,0.1933433711528778
5,left_hip,0.3568509519100189,0.8836631178855896,0.2080557942390442
5,right_hip,0.19796141982078552,0.8903011083602905,0.2892284691333771
5,left_knee,0.19840645790100098,0.863878607749939,0.12742887437343597
5,right_knee,0.036946576088666916,0.8111584186553955,0.1417667716741562
5,left_ankle,0.18007729947566986,0.8488647937774658,0.08462350815534592
5,right_ankle,0.11819645762443542,0.8253798484802246,0.08843677490949631
6,nose,0.15600913763046265,0.4268687665462494,0.3833039402961731
6,left_eye,0.19114506244659424,0.3858110308647156,0.5383161902427673
6,right_eye,0.12597143650054932,0.3934076428413391,0.49836933612823486
6,left_ear,0.27305904030799866,0.40424081683158875,0.46910420060157776
6,right_ear,0.11535592377185822,0.41421687602996826,0.3221488296985626
6,left_shoulder,0.3816513419151306,0.5728933811187744,0.39134904742240906
6,right_shoulder,0.12260877341032028,0.5952548384666443,0.6220234632492065
6,left_elbow,0.4042935073375702,0.8181710243225098,0.2047913819551468
6,right_elbow,0.042337171733379364,0.7823684215545654,0.28478944301605225
6,left_wrist,0.25247883796691895,0.8577438592910767,0.2476763278245926
6,right_wrist,0.07481276988983154,0.8000895380973816,0.2432091385126114
6,left_hip,0.33443063497543335,0.8958401679992676,0.19985096156597137
6,right_hip,0.17918431758880615,0.9021321535110474,0.25869983434677124
6,left_knee,0.16835688054561615,0.8721703886985779,0.06830044835805893
6,right_knee,0.028031205758452415,0.8577606081962585,0.10839429497718811
6,left_ankle,0.157057985663414,0.847052276134491,0.08646807819604874
6,right_ankle,0.11190016567707062,0.8343006372451782,0.0972302258014679
7,nose,0.17059850692749023,0.4209047257900238,0.5065881609916687
7,left_eye,0.20856301486492157,0.38479119539260864,0.416259765625
7,right_eye,0.14468184113502502,0.3936418890953064,0.46704837679862976
7,left_ear,0.2836189866065979,0.3991256654262543,0.4341751039028168
7,right_ear,0.13020873069763184,0.41530749201774597,0.3249761164188385
7,left_shoulder,0.3598836660385132,0.5453214645385742,0.47178614139556885
7,right_shoulder,0.14249373972415924,0.5764245986938477,0.6374014616012573
7,left_elbow,0.41364067792892456,0.8205506205558777,0.27627497911453247
7,right_elbow,0.04859992116689682,0.7468687295913696,0.30939990282058716
7,left_wrist,0.2026529163122177,0.8453214168548584,0.30299872159957886
7,right_wrist,0.04714246839284897,0.8009191751480103,0.14553770422935486
7,left_hip,0.36565905809402466,0.8668588399887085,0.1476108282804489
7,right_hip,0.19962731003761292,0.8461830615997314,0.3014374077320099
7,left_knee,0.21250425279140472,0.8728624582290649,0.04633798450231552
7,right_knee,0.0312948040664196,0.853308379650116,0.12195577472448349
7,left_ankle,0.17390495538711548,0.8432053923606873,0.09863033890724182
7,right_ankle,0.09792456030845642,0.8449217677116394,0.07509924471378326
8,nose,0.15756772458553314,0.4239691495895386,0.40993648767471313
8,left_eye,0.19176815450191498,0.3845575451850891,0.5789216160774231
8,right_eye,0.12870240211486816,0.3918486535549164,0.5688194632530212
8,left_ear,0.27504003047943115,0.40416914224624634,0.5130442380905151
8,right_ear,0.12275621294975281,0.41505834460258484,0.23635903000831604
8,left_shoulder,0.3842199742794037,0.5634714365005493,0.44979923963546753
8,right_shoulder,0.12519249320030212,0.5943435430526733,0.6229053139686584
8,left_elbow,0.4264921545982361,0.8185863494873047,0.2149754762649536
8,right_elbow,0.034599028527736664,0.7778365612030029,0.2833874821662903
8,left_wrist,0.26877209544181824,0.8622113466262817,0.24064134061336517
8,right_wrist,0.07282164692878723,0.8033534288406372,0.24725374579429626
