keypoint,x,y,score
nose,0.4727110266685486,0.4462587237358093,0.7131550908088684
left_eye,0.504536509513855,0.4249868094921112,0.6074267029762268
right_eye,0.46707794070243835,0.4206896722316742,0.6369526386260986
left_ear,0.5612928867340088,0.45032238960266113,0.6245174407958984
right_ear,0.472187340259552,0.4338222146034241,0.4640464782714844
left_shoulder,0.6545529365539551,0.5579134821891785,0.6211596131324768
right_shoulder,0.4019044041633606,0.5656574368476868,0.7340932488441467
left_elbow,0.6542932391166687,0.7683507204055786,0.4807734191417694
right_elbow,0.37244194746017456,0.7497994899749756,0.4780805706977844
left_wrist,0.511650800704956,0.8668724894523621,0.2851511836051941
right_wrist,0.36091649532318115,0.8657045364379883,0.3783966898918152
left_hip,0.587925374507904,0.8855570554733276,0.6389304995536804
right_hip,0.42719191312789917,0.878471851348877,0.4705592393875122
left_knee,0.539925217628479,0.8878535032272339,0.061507467180490494
right_knee,0.3287177085876465,0.8756887912750244,0.050259217619895935
left_ankle,0.47345346212387085,0.8901645541191101,0.06553912907838821
right_ankle,0.40289753675460815,0.9002516269683838,0.03924737125635147
