keypoint,x,y,score
nose,0.47614237666130066,0.44756585359573364,0.6484605669975281
left_eye,0.5062260031700134,0.42577195167541504,0.6571835875511169
right_eye,0.4688253104686737,0.4227381646633148,0.6607670187950134
left_ear,0.5607719421386719,0.4499284029006958,0.6195356249809265
right_ear,0.47208279371261597,0.43480026721954346,0.5008822083473206
left_shoulder,0.6549357175827026,0.5553630590438843,0.5285681486129761
right_shoulder,0.40503907203674316,0.5634820461273193,0.6893776655197144
left_elbow,0.6505756974220276,0.7608325481414795,0.47096672654151917
right_elbow,0.37481778860092163,0.7481757998466492,0.4664742946624756
left_wrist,0.4974628686904907,0.857087254524231,0.19205191731452942
right_wrist,0.35398146510124207,0.8664929866790771,0.32500436902046204
left_hip,0.5919971466064453,0.8799599409103394,0.6108713150024414
right_hip,0.43204498291015625,0.8759865760803223,0.5786790251731873
left_knee,0.5311559438705444,0.8761370182037354,0.09877899289131165
right_knee,0.3654467463493347,0.879630446434021,0.08237671852111816
left_ankle,0.4616740345954895,0.8784652948379517,0.08398935198783875
right_ankle,0.42237088084220886,0.8853973746299744,0.05510864034295082
