keypoint,x,y,score
nose,0.4769723117351532,0.44920599460601807,0.6402318477630615
left_eye,0.5076199769973755,0.4268910884857178,0.6990255117416382
right_eye,0.4678732752799988,0.4237125813961029,0.7367473244667053
left_ear,0.5600712299346924,0.452198326587677,0.6183230876922607
right_ear,0.46877238154411316,0.4364994764328003,0.4992436468601227
left_shoulder,0.654558539390564,0.5545972585678101,0.5325695872306824
right_shoulder,0.40140342712402344,0.5669851899147034,0.7498098015785217
left_elbow,0.6519942283630371,0.7548374533653259,0.4852730929851532
right_elbow,0.37302884459495544,0.7495827078819275,0.4779837131500244
left_wrist,0.5049541592597961,0.8603649139404297,0.2681926190853119
right_wrist,0.36728614568710327,0.8676372766494751,0.33372554183006287
left_hip,0.5900876522064209,0.8786373138427734,0.6106634736061096
right_hip,0.4312615394592285,0.8740822076797485,0.5918517112731934
left_knee,0.53896564245224,0.8834995031356812,0.07143336534500122
right_knee,0.3507847785949707,0.8766313791275024,0.06105898693203926
left_ankle,0.47251617908477783,0.8834683895111084,0.08681125938892365
right_ankle,0.40090763568878174,0.8948566913604736,0.04875468835234642
