keypoint,x,y,score
nose,0.4829120635986328,0.4501897096633911,0.5592247247695923
left_eye,0.5132451057434082,0.4272603988647461,0.6854696273803711
right_eye,0.4722769856452942,0.4240916967391968,0.7010059356689453
left_ear,0.5677071809768677,0.45142289996147156,0.7636663317680359
right_ear,0.4723460376262665,0.4363875091075897,0.5196813941001892
left_shoulder,0.6593968868255615,0.5644292235374451,0.6478480696678162
right_shoulder,0.40494462847709656,0.5633687973022461,0.7048009037971497
left_elbow,0.6538906097412109,0.7780622243881226,0.40615546703338623
right_elbow,0.3747020661830902,0.7547268271446228,0.5248778462409973
left_wrist,0.5809476971626282,0.8809241056442261,0.2060193568468094
right_wrist,0.36634430289268494,0.8586892485618591,0.3003388047218323
left_hip,0.589057445526123,0.8873793482780457,0.6284224987030029
right_hip,0.42763930559158325,0.8788194060325623,0.4554482400417328
left_knee,0.5566770434379578,0.8981320858001709,0.060660846531391144
right_knee,0.3304547667503357,0.8753060102462769,0.05228746682405472
left_ankle,0.47029852867126465,0.8831230401992798,0.06282680481672287
right_ankle,0.4029640555381775,0.8886415362358093,0.0380941778421402
