keypoint,x,y,score
nose,0.47470754384994507,0.44719475507736206,0.690896213054657
left_eye,0.506819486618042,0.4251595437526703,0.6533099412918091
right_eye,0.4688417315483093,0.42137596011161804,0.7002989649772644
left_ear,0.5633063912391663,0.45078620314598083,0.6910009384155273
right_ear,0.47369202971458435,0.43437182903289795,0.4986605942249298
left_shoulder,0.6534631252288818,0.5595079064369202,0.5998871326446533
right_shoulder,0.4047700762748718,0.5634565353393555,0.7042718529701233
left_elbow,0.6522940993309021,0.7599797248840332,0.4375046193599701
right_elbow,0.37532517313957214,0.7523709535598755,0.5168706178665161
left_wrist,0.501948356628418,0.8555518984794617,0.27662408351898193
right_wrist,0.35996150970458984,0.8663430213928223,0.37211254239082336
left_hip,0.5896146297454834,0.8843654990196228,0.6278308629989624
right_hip,0.4289938807487488,0.8770589232444763,0.5069721341133118
left_knee,0.5373368263244629,0.8870551586151123,0.06694209575653076
right_knee,0.3361177146434784,0.8653883934020996,0.06607595086097717
left_ankle,0.4698736071586609,0.8817389011383057,0.06828316301107407
right_ankle,0.4007338285446167,0.8961078524589539,0.045484114438295364
