keypoint,x,y,score
nose,0.393972247838974,0.45337292551994324,0.6020823121070862
left_eye,0.4288526177406311,0.4224489629268646,0.472040057182312
right_eye,0.3744109869003296,0.4248890280723572,0.5235260725021362
left_ear,0.49877792596817017,0.4387425184249878,0.5406744480133057
right_ear,0.37088173627853394,0.44080597162246704,0.5765382051467896
left_shoulder,0.5936609506607056,0.5357148051261902,0.5632897019386292
right_shoulder,0.3203570544719696,0.5592173337936401,0.7142399549484253
left_elbow,0.6673774123191833,0.7731873989105225,0.39128467440605164
right_elbow,0.16520574688911438,0.7182865142822266,0.6983118057250977
left_wrist,0.6131389737129211,0.8872827887535095,0.0973171517252922
right_wrist,0.028246484696865082,0.8205642104148865,0.3545866906642914
left_hip,0.5561209917068481,0.8929583430290222,0.5056278109550476
right_hip,0.3765084147453308,0.8758696913719177,0.5190321207046509
left_knee,0.5071319341659546,0.8464231491088867,0.1341792196035385
right_knee,0.2708882987499237,0.849333643913269,0.11425864696502686
left_ankle,0.41326266527175903,0.8711194396018982,0.07364078611135483
right_ankle,0.3057863712310791,0.8714725375175476,0.061404742300510406
