keypoint,x,y,score
nose,0.47621577978134155,0.44950783252716064,0.6522414684295654
left_eye,0.5076932907104492,0.4272812008857727,0.7133447527885437
right_eye,0.4682236909866333,0.4238393306732178,0.7512457370758057
left_ear,0.5616856813430786,0.450975239276886,0.6853453516960144
right_ear,0.46985924243927,0.43585193157196045,0.5087375640869141
left_shoulder,0.6564521789550781,0.5569088459014893,0.6049303412437439
right_shoulder,0.3989815413951874,0.5676178932189941,0.7508305907249451
left_elbow,0.6517276763916016,0.7633620500564575,0.5000866651535034
right_elbow,0.3717265725135803,0.7540531158447266,0.5036598443984985
left_wrist,0.5529794692993164,0.8783683180809021,0.21889348328113556
right_wrist,0.3733004927635193,0.8776452541351318,0.319172739982605
left_hip,0.594396710395813,0.8825100660324097,0.6369131803512573
right_hip,0.43118011951446533,0.8769854307174683,0.5662539601325989
left_knee,0.5604264736175537,0.8944205641746521,0.05563083291053772
right_knee,0.3343784511089325,0.874304473400116,0.050657305866479874
left_ankle,0.492637574672699,0.8927872180938721,0.07351966202259064
right_ankle,0.46916961669921875,0.8916959762573242,0.04565519466996193
