keypoint,x,y,score
nose,0.4742160439491272,0.44853347539901733,0.6848806142807007
left_eye,0.5057647228240967,0.4266776740550995,0.6776885986328125
right_eye,0.4674391448497772,0.4224625825881958,0.7338457703590393
left_ear,0.5604264736175537,0.45077240467071533,0.6283017992973328
right_ear,0.4699428081512451,0.43487977981567383,0.4828853905200958
left_shoulder,0.657579779624939,0.5594819188117981,0.6105145812034607
right_shoulder,0.39885565638542175,0.568453311920166,0.7608427405357361
left_elbow,0.6539020538330078,0.765926718711853,0.48055416345596313
right_elbow,0.3736320734024048,0.7562786340713501,0.5104576945304871
left_wrist,0.5516025424003601,0.8790301084518433,0.22934184968471527
right_wrist,0.3741827607154846,0.8754897117614746,0.3355080783367157
left_hip,0.5948471426963806,0.8835430145263672,0.6449655294418335
right_hip,0.4325510263442993,0.8792949914932251,0.5586977005004883
left_knee,0.5606266856193542,0.8979741334915161,0.05351473391056061
right_knee,0.35229286551475525,0.8897575736045837,0.056670546531677246
left_ankle,0.4743430018424988,0.89244145154953,0.059968527406454086
right_ankle,0.46748822927474976,0.8951451778411865,0.039211466908454895
