keypoint,x,y,score
nose,0.19886821508407593,0.45255541801452637,0.6332239508628845
left_eye,0.23583447933197021,0.41247063875198364,0.6028069853782654
right_eye,0.17894014716148376,0.42137324810028076,0.6059557795524597
left_ear,0.32507216930389404,0.41298171877861023,0.5267648100852966
right_ear,0.1904299259185791,0.43102800846099854,0.6297042965888977
left_shoulder,0.4435763359069824,0.5570918321609497,0.7124252915382385
right_shoulder,0.17172366380691528,0.590735673904419,0.7337523698806763
left_elbow,0.457306832075119,0.8308930397033691,0.5168584585189819
right_elbow,0.03524114191532135,0.8172178268432617,0.3818047046661377
left_wrist,0.2684713304042816,0.8672887682914734,0.18434526026248932
right_wrist,0.04329437017440796,0.8696804046630859,0.1599329113960266
left_hip,0.4315588176250458,0.9259619116783142,0.30433931946754456
right_hip,0.26215147972106934,0.9108560085296631,0.3715222179889679
left_knee,0.2720147669315338,0.8659112453460693,0.06958689540624619
right_knee,0.040736451745033264,0.8641668558120728,0.04662654921412468
left_ankle,0.16674759984016418,0.8883653879165649,0.028540225699543953
right_ankle,0.17856036126613617,0.8788374662399292,0.07011657953262329
