keypoint,x,y,score
nose,0.4842785596847534,0.45101606845855713,0.5845564007759094
left_eye,0.513792097568512,0.4281262755393982,0.6556060910224915
right_eye,0.47309935092926025,0.42515477538108826,0.7059494256973267
left_ear,0.5685014724731445,0.4502696394920349,0.7784442901611328
right_ear,0.4730604290962219,0.4363000988960266,0.5194243788719177
left_shoulder,0.6594073176383972,0.5629615783691406,0.6435333490371704
right_shoulder,0.40506070852279663,0.563193678855896,0.695984423160553
left_elbow,0.6563084125518799,0.7567178010940552,0.4519582688808441
right_elbow,0.3745344877243042,0.7538782954216003,0.5305309891700745
left_wrist,0.5112395882606506,0.8632586002349854,0.22236976027488708
right_wrist,0.3682516813278198,0.8667271137237549,0.32691383361816406
left_hip,0.5895965695381165,0.891014039516449,0.6028777360916138
right_hip,0.42847487330436707,0.8816303610801697,0.43820324540138245
left_knee,0.5584688186645508,0.9000038504600525,0.05477641895413399
right_knee,0.349529504776001,0.8895792961120605,0.059793319553136826
left_ankle,0.4731639325618744,0.8831076622009277,0.04760664701461792
right_ankle,0.39912980794906616,0.8970593214035034,0.034145765006542206
