keypoint,x,y,score
nose,0.21898788213729858,0.4489681124687195,0.6541301012039185
left_eye,0.25823429226875305,0.4045981764793396,0.6172884106636047
right_eye,0.19223646819591522,0.4098260998725891,0.5813174247741699
left_ear,0.34438034892082214,0.40618425607681274,0.7743700742721558
right_ear,0.18618154525756836,0.4188421964645386,0.3650098741054535
left_shoulder,0.4650038182735443,0.5989152193069458,0.5987012982368469
right_shoulder,0.15583018958568573,0.5722429156303406,0.8207584023475647
left_elbow,0.539336085319519,0.8543230295181274,0.4173325300216675
right_elbow,0.019647544249892235,0.7877575159072876,0.27976205945014954
left_wrist,0.475434273481369,0.8473963737487793,0.20714563131332397
right_wrist,0.024365335702896118,0.8382216691970825,0.08087162673473358
left_hip,0.3729957044124603,0.9433075189590454,0.4084600806236267
right_hip,0.1925526261329651,0.9152933359146118,0.3383180499076843
left_knee,0.2984192967414856,0.8823503255844116,0.06973151862621307
right_knee,0.024913806468248367,0.8935471773147583,0.06145225092768669
left_ankle,0.2625642418861389,0.8660644888877869,0.05938334763050079
right_ankle,0.24332866072654724,0.8621426820755005,0.09495001286268234
