keypoint,x,y,score
nose,0.48306044936180115,0.4361141622066498,0.48155462741851807
left_eye,0.5125468373298645,0.41612493991851807,0.5207177400588989
right_eye,0.4739936590194702,0.4146815240383148,0.4019712507724762
left_ear,0.5737088322639465,0.43374598026275635,0.7532918453216553
right_ear,0.48723670840263367,0.425198495388031,0.7203956246376038
left_shoulder,0.6621571779251099,0.5678505897521973,0.5917155742645264
right_shoulder,0.4177700877189636,0.5408209562301636,0.8170222640037537
left_elbow,0.7532162070274353,0.7650081515312195,0.3580667972564697
right_elbow,0.31212499737739563,0.6594980955123901,0.6020870804786682
left_wrist,0.6729438304901123,0.637372612953186,0.2521595060825348
right_wrist,0.25483036041259766,0.6691703200340271,0.5167661309242249
left_hip,0.5995544195175171,0.8734480738639832,0.715203046798706
right_hip,0.4331967532634735,0.8601417541503906,0.7428207397460938
left_knee,0.5566436052322388,0.8921074271202087,0.06683234870433807
right_knee,0.3229948878288269,0.878963828086853,0.07271131128072739
left_ankle,0.46064239740371704,0.8618718981742859,0.07211259007453918
right_ankle,0.4719465672969818,0.8578547239303589,0.07738740742206573
