keypoint,x,y,score
nose,0.2309710830450058,0.45810019969940186,0.41846123337745667
left_eye,0.27076083421707153,0.41214367747306824,0.5369394421577454
right_eye,0.20278799533843994,0.42309245467185974,0.5654025077819824
left_ear,0.3588121831417084,0.41519832611083984,0.5854451060295105
right_ear,0.20154498517513275,0.4361574351787567,0.5396184325218201
left_shoulder,0.495048463344574,0.5872524976730347,0.7209287881851196
right_shoulder,0.20038984715938568,0.5971134305000305,0.791171669960022
left_elbow,0.5282145142555237,0.8679871559143066,0.39685288071632385
right_elbow,0.038744453340768814,0.8288413882255554,0.5251159071922302
left_wrist,0.28486692905426025,0.8543438911437988,0.16034041345119476
right_wrist,0.08369048684835434,0.8573083281517029,0.11202719062566757
left_hip,0.49198317527770996,0.9230035543441772,0.19067692756652832
right_hip,0.2929181456565857,0.9084178805351257,0.35545021295547485
left_knee,0.3639383912086487,0.8459087610244751,0.04681748151779175
right_knee,0.04309483617544174,0.8625469207763672,0.032728780061006546
left_ankle,0.27297884225845337,0.858609139919281,0.09475089609622955
right_ankle,0.22866657376289368,0.8651117086410522,0.10716716945171356
