FrameNo,head_x,head_y,left_shoulder_x,left_shoulder_y,left_elbow_x,left_elbow_y,right_shoulder_x,right_shoulder_y,right_elbow_x,right_elbow_y,left_hand_x,left_hand_y,right_hand_x,right_hand_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_foot_x,left_foot_y,right_foot_x,right_foot_y
0,0.008700823411345482,0.16216668486595154,0.12981414794921875,0.2451172173023224,0.20143495500087738,0.5607544183731079,0.09317376464605331,0.2715536057949066,0.20398971438407898,0.537833571434021,0.16451463103294373,0.708821713924408,0.1768292486667633,0.6334147453308105,0.3108130395412445,0.6576213240623474,0.30316174030303955,0.6981210708618164,0.098197802901268,0.873898983001709,0.09343352168798447,0.8688946962356567,0.3654283285140991,0.7457431554794312,0.37004148960113525,0.7449783086776733
1,-0.0010180957615375519,0.16569513082504272,0.19617252051830292,0.1977752447128296,0.24895095825195312,0.5231506824493408,0.026714777573943138,0.3036814033985138,0.11745578050613403,0.5468645691871643,0.20992408692836761,0.750659167766571,0.1628553569316864,0.6872845888137817,0.35821470618247986,0.6410959959030151,0.23353436589241028,0.643362820148468,0.10864368081092834,0.8681484460830688,0.09238988161087036,0.8562902212142944,0.37420889735221863,0.7563070058822632,0.24554698169231415,0.8486623764038086
2,-0.0018068477511405945,0.22776755690574646,0.1279217004776001,0.26016342639923096,0.20883971452713013,0.5602643489837646,0.09646501392126083,0.2716854512691498,0.19799965620040894,0.5196614265441895,0.17270493507385254,0.688816487789154,0.17786572873592377,0.6297560930252075,0.3271200656890869,0.6775425672531128,0.3123491108417511,0.6620327830314636,0.10334992408752441,0.8687979578971863,0.11543622612953186,0.8641380071640015,0.3744436502456665,0.7579270601272583,0.3788042962551117,0.7565528750419617
3,-0.006851659156382084,0.2302502691745758,0.18926343321800232,0.21256141364574432,0.26725441217422485,0.5404179096221924,0.05256804823875427,0.3092270791530609,0.12579572200775146,0.5309619903564453,0.2078447937965393,0.7585909366607666,0.11634300649166107,0.6376734972000122,0.3318003714084625,0.6630327701568604,0.23394206166267395,0.6624078750610352,0.10991531610488892,0.8680416345596313,0.09215947240591049,0.8555764555931091,0.37069422006607056,0.7572144865989685,0.16022352874279022,0.7717682123184204
4,-0.0008428966393694282,0.1832161843776703,0.20249758660793304,0.19264495372772217,0.22895394265651703,0.5378299951553345,0.035643771290779114,0.30299264192581177,0.11447416245937347,0.5680249333381653,0.1756957769393921,0.6680130958557129,0.1351507306098938,0.6273130774497986,0.3560766875743866,0.6422157883644104,0.25759169459342957,0.655672550201416,0.13936810195446014,0.81153404712677,0.10780772566795349,0.8617315292358398,0.3826926350593567,0.762985110282898,0.3807933032512665,0.7692286968231201
5,0.0018291845917701721,0.2170339822769165,0.09043588489294052,0.2624090909957886,0.13596659898757935,0.5535986423492432,0.13137099146842957,0.24720892310142517,0.21613392233848572,0.5015985369682312,0.10747461020946503,0.61920166015625,0.1860288679599762,0.5282706022262573,0.3257044553756714,0.6789945960044861,0.35463225841522217,0.6727291941642761,0.10857128351926804,0.868233859539032,0.2012782096862793,0.8054205179214478,0.37863895297050476,0.7648639678955078,0.3300740718841553,0.847262978553772
6,-0.00657572690397501,0.23023605346679688,0.19564318656921387,0.19183552265167236,0.2340928614139557,0.504722535610199,0.049972958862781525,0.3075295090675354,0.13721030950546265,0.5567823648452759,0.19737356901168823,0.576475977897644,0.1595088094472885,0.5831414461135864,0.3518315255641937,0.6428427696228027,0.31066203117370605,0.6543893814086914,0.10556450486183167,0.8712406158447266,0.10910617560148239,0.8646702170372009,0.38876521587371826,0.7528998255729675,0.35889124870300293,0.8462178707122803
7,-0.008622785098850727,0.23325370252132416,0.1934005469083786,0.19379666447639465,0.20656077563762665,0.5467753410339355,0.04539244621992111,0.2945692539215088,0.15684078633785248,0.5561108589172363,0.18154796957969666,0.6463389992713928,0.1747259795665741,0.6281700134277344,0.34794649481773376,0.6577606201171875,0.3013730049133301,0.6738272905349731,0.10964298248291016,0.867843508720398,0.10710752010345459,0.8657968044281006,0.3946840465068817,0.7544467449188232,0.39114904403686523,0.7590557336807251
8,0.007539651822298765,0.17975851893424988,0.20726656913757324,0.19608214497566223,0.2710649371147156,0.4467512369155884,0.0440857820212841,0.3009169101715088,0.09106581658124924,0.5228009819984436,0.19939981400966644,0.5790920257568359,0.11149519681930542,0.6078991889953613,0.35987576842308044,0.6370624303817749,0.2579084038734436,0.6512632369995117,0.10708662122488022,0.8634837865829468,0.10479214042425156,0.8579052686691284,0.38740259408950806,0.750997006893158,0.38612982630729675,0.7540464401245117
9,0.02408386766910553,0.19754981994628906,0.038332097232341766,0.342857301235199,0.03287899121642113,0.596086323261261,0.2579599916934967,0.20207107067108154,0.3560507893562317,0.4211909770965576,0.06505987048149109,0.6293321847915649,0.31638461351394653,0.494534969329834,0.28950029611587524,0.6849504709243774,0.4405434727668762,0.642760157585144,0.16775202751159668,0.7046696543693542,0.3856284022331238,0.6324278712272644,0.38006889820098877,0.7613975405693054,0.4016443192958832,0.7475802302360535
10,0.018661556765437126,0.1975732147693634,0.0382726714015007,0.33987733721733093,0.029088106006383896,0.4993998408317566,0.25579363107681274,0.20569859445095062,0.3003808259963989,0.24585652351379395,0.037724100053310394,0.33880770206451416,0.26613155007362366,0.2673014998435974,0.2712193727493286,0.6804611682891846,0.41894298791885376,0.6503145098686218,0.10609467327594757,0.8787674903869629,0.319183886051178,0.7247437834739685,0.3830476999282837,0.7599004507064819,0.3981347978115082,0.7576460838317871
11,0.017051344737410545,0.2179698944091797,0.04481995105743408,0.3435642719268799,0.044708963483572006,0.5706276893615723,0.2762005627155304,0.21861229836940765,0.4002946615219116,0.47439560294151306,0.11881802976131439,0.640838623046875,0.41757068037986755,0.5574752688407898,0.28379327058792114,0.6701971292495728,0.4370909631252289,0.6521924138069153,0.1637720763683319,0.7164452075958252,0.37905627489089966,0.6836975812911987,0.2760506868362427,0.8503495454788208,0.3912065029144287,0.7624634504318237
12,0.02699429541826248,0.19518253207206726,0.030710674822330475,0.3800378739833832,0.021091502159833908,0.572758138179779,0.28389889001846313,0.22049808502197266,0.37549614906311035,0.4152485728263855,0.07490327209234238,0.5278819799423218,0.25707605481147766,0.3838672637939453,0.27285850048065186,0.6946873068809509,0.4309847056865692,0.6555328369140625,0.17138105630874634,0.7006537318229675,0.3570553660392761,0.6754392981529236,0.1890818178653717,0.8232184648513794,0.39130255579948425,0.774444043636322
13,0.019807634875178337,0.2157289683818817,0.028659766539931297,0.34975665807724,0.043904080986976624,0.5733168721199036,0.2919504642486572,0.22928659617900848,0.4007997512817383,0.4682757258415222,0.059456609189510345,0.6442052721977234,0.3602445125579834,0.6148859262466431,0.2808529734611511,0.6797701716423035,0.43389639258384705,0.6536243557929993,0.11736685037612915,0.8696722388267517,0.3798897862434387,0.7286286354064941,0.22087737917900085,0.8599566221237183,0.40061327815055847,0.755066990852356
14,0.03498049080371857,0.21104055643081665,0.06996671855449677,0.349063515663147,0.13354434072971344,0.6125343441963196,0.30072927474975586,0.24237756431102753,0.40330934524536133,0.46603643894195557,0.13225005567073822,0.7127631902694702,0.31528881192207336,0.6171870231628418,0.2892276644706726,0.6992095708847046,0.423625111579895,0.6658028364181519,0.11537148803472519,0.8719161748886108,0.3403890132904053,0.7573310136795044,0.22100982069969177,0.8565729856491089,0.39231181144714355,0.8407379984855652
15,0.014630019664764404,0.24006889760494232,0.08017854392528534,0.3450011909008026,0.1329842358827591,0.6206006407737732,0.299667090177536,0.2416490614414215,0.34529659152030945,0.4872667193412781,0.13954511284828186,0.7222080230712891,0.2579781413078308,0.6464966535568237,0.3110571503639221,0.6899164915084839,0.4064096212387085,0.6489334106445312,0.15556666254997253,0.7893063426017761,0.29601389169692993,0.7075037360191345,0.2812540531158447,0.845550537109375,0.3775418996810913,0.7835590839385986
16,0.0129045769572258,0.2404559701681137,0.08503556251525879,0.34903261065483093,0.1270492970943451,0.5812363624572754,0.311851441860199,0.2348417341709137,0.37480247020721436,0.4628000855445862,0.06741968542337418,0.6859959959983826,0.23726415634155273,0.5974754691123962,0.29930606484413147,0.68217533826828,0.4298252761363983,0.6245588660240173,0.1292353868484497,0.8625435829162598,0.26730507612228394,0.6966027021408081,0.21385401487350464,0.8447409868240356,0.36184412240982056,0.7982539534568787
17,0.012978639453649521,0.24055516719818115,0.09671767055988312,0.32996153831481934,0.12361513078212738,0.5576632618904114,0.31231021881103516,0.2428441047668457,0.3295667767524719,0.4653899371623993,0.10599099099636078,0.6709560751914978,0.21771082282066345,0.5489650964736938,0.31206947565078735,0.663453221321106,0.36880385875701904,0.6210000514984131,0.12290333956480026,0.8574175238609314,0.2137896865606308,0.7110053300857544,0.21532182395458221,0.8500708937644958,0.3227464556694031,0.8350979089736938
18,0.025091372430324554,0.19770537316799164,0.05706986039876938,0.33881962299346924,0.055986352264881134,0.5587918758392334,0.3344143331050873,0.23909953236579895,0.3978829085826874,0.4117398262023926,0.030579600483179092,0.5792505741119385,0.3068726360797882,0.45608291029930115,0.2882717549800873,0.6784648299217224,0.4345901906490326,0.6259275078773499,0.13861358165740967,0.8574633002281189,0.3033800423145294,0.6694713830947876,0.17468497157096863,0.8111767768859863,0.354503870010376,0.7822743654251099
