keypoint,x,y,score
nose,0.48366779088974,0.4500656723976135,0.5834081172943115
left_eye,0.5127990245819092,0.4277004599571228,0.6851550936698914
right_eye,0.4723989963531494,0.4249717593193054,0.7166253328323364
left_ear,0.5666600465774536,0.4508684277534485,0.7670337557792664
right_ear,0.471985399723053,0.4370405077934265,0.5396620631217957
left_shoulder,0.6570332646369934,0.5604625940322876,0.6186426877975464
right_shoulder,0.4039495885372162,0.5635783672332764,0.7067193984985352
left_elbow,0.6556843519210815,0.7800251841545105,0.4008098244667053
right_elbow,0.3747140169143677,0.7542552947998047,0.5320842266082764
left_wrist,0.5836004614830017,0.8840923309326172,0.1765843778848648
right_wrist,0.3538212180137634,0.8586082458496094,0.3422851264476776
left_hip,0.5898961424827576,0.888859748840332,0.6329765915870667
right_hip,0.42810600996017456,0.8814914226531982,0.44398394227027893
left_knee,0.5552607178688049,0.9013290405273438,0.06081799417734146
right_knee,0.3458820581436157,0.8908655643463135,0.06128009781241417
left_ankle,0.4710507392883301,0.8836029767990112,0.04991936683654785
right_ankle,0.40543267130851746,0.892572283744812,0.033064134418964386
