keypoint,x,y,score
nose,0.3879028260707855,0.45327720046043396,0.6827132701873779
left_eye,0.4226696193218231,0.42220890522003174,0.52800452709198
right_eye,0.36783286929130554,0.4256330132484436,0.635601282119751
left_ear,0.49224159121513367,0.4381428360939026,0.6421036720275879
right_ear,0.36604589223861694,0.4418983459472656,0.6104567050933838
left_shoulder,0.588813841342926,0.5397483110427856,0.6348400115966797
right_shoulder,0.31622442603111267,0.569214940071106,0.8115662336349487
left_elbow,0.6651332378387451,0.769971489906311,0.40869858860969543
right_elbow,0.16423961520195007,0.7218243479728699,0.6836891770362854
left_wrist,0.5907551050186157,0.8876892328262329,0.10973549634218216
right_wrist,0.024688128381967545,0.8325667381286621,0.3159405291080475
left_hip,0.5537099242210388,0.8993255496025085,0.42787042260169983
right_hip,0.373959481716156,0.8869154453277588,0.5451349020004272
left_knee,0.5047323107719421,0.8608796000480652,0.10424020141363144
right_knee,0.2733020782470703,0.8571833968162537,0.09214215725660324
left_ankle,0.412820041179657,0.8769545555114746,0.053045809268951416
right_ankle,0.31240296363830566,0.8735067844390869,0.047525323927402496
