FrameNo,head_x,head_y,left_shoulder_x,left_shoulder_y,left_elbow_x,left_elbow_y,right_shoulder_x,right_shoulder_y,right_elbow_x,right_elbow_y,left_hand_x,left_hand_y,right_hand_x,right_hand_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_foot_x,left_foot_y,right_foot_x,right_foot_y
0,0.6889538764953613,0.3649269938468933,0.7481651306152344,0.4342585504055023,0.7790631651878357,0.5249662399291992,0.6382215023040771,0.4303302764892578,0.6153082847595215,0.5086092948913574,0.7920891046524048,0.6146524548530579,0.6186907291412354,0.5835679769515991,0.7268402576446533,0.6141412258148193,0.6524199843406677,0.611518383026123,0.7298688292503357,0.7519316077232361,0.6528913974761963,0.7539853453636169,0.7544121742248535,0.8756312131881714,0.6440098881721497,0.8713364601135254
1,0.6883811950683594,0.37224024534225464,0.7482377290725708,0.4188832938671112,0.7832154631614685,0.49682319164276123,0.6377930641174316,0.42633992433547974,0.6168864965438843,0.5079590082168579,0.7847423553466797,0.5844082832336426,0.617927074432373,0.5824503302574158,0.727440595626831,0.5812551379203796,0.657404899597168,0.5865824222564697,0.732261598110199,0.7264617681503296,0.6636940836906433,0.7340912818908691,0.7557277083396912,0.8675918579101562,0.6459907293319702,0.864736020565033
2,0.6865789890289307,0.3688252568244934,0.712946891784668,0.4194144010543823,0.6190169453620911,0.5139132738113403,0.6734668612480164,0.4220331907272339,0.6176873445510864,0.5114194750785828,0.7752773761749268,0.598432183265686,0.7923130989074707,0.6118316054344177,0.6893093585968018,0.585687518119812,0.6988346576690674,0.5887738466262817,0.7113645076751709,0.7372981309890747,0.6932986974716187,0.7383031249046326,0.7627267837524414,0.8710486888885498,0.6393048167228699,0.8684231638908386
3,0.6898800134658813,0.37508293986320496,0.744478166103363,0.43307268619537354,0.7789854407310486,0.5218930244445801,0.6404339075088501,0.43265992403030396,0.6138709783554077,0.5039674043655396,0.7901923656463623,0.6175954937934875,0.6222629547119141,0.5848159193992615,0.7215551733970642,0.6050134301185608,0.649447500705719,0.600922703742981,0.724202036857605,0.7402936816215515,0.6414496302604675,0.7403522729873657,0.7559258937835693,0.87603759765625,0.6371743083000183,0.8723964691162109
4,0.686976432800293,0.37481924891471863,0.7468255758285522,0.4188629984855652,0.7779161930084229,0.5053145885467529,0.6397840976715088,0.42776188254356384,0.619522750377655,0.5093231797218323,0.7851442694664001,0.5912304520606995,0.6201360821723938,0.5870097875595093,0.7253694534301758,0.5905452966690063,0.6565704941749573,0.5943491458892822,0.7272430658340454,0.7307483553886414,0.6686238050460815,0.7352273464202881,0.7537267208099365,0.866448163986206,0.6447358727455139,0.8624271750450134
5,0.6858576536178589,0.36897000670433044,0.7359403371810913,0.4201624095439911,0.7831177115440369,0.5102571249008179,0.6465117931365967,0.4245607256889343,0.613991916179657,0.5089819431304932,0.7854286432266235,0.6081609725952148,0.6347768902778625,0.5729302167892456,0.7176709175109863,0.5875518321990967,0.670569121837616,0.5900920033454895,0.7174648642539978,0.736806333065033,0.6729849576950073,0.7358831167221069,0.7610148191452026,0.8692180514335632,0.6394103765487671,0.8640257120132446
6,0.6857110857963562,0.3741936683654785,0.7114969491958618,0.420925110578537,0.7763738632202148,0.5089722275733948,0.6717821359634399,0.4244852662086487,0.6159495115280151,0.5117654800415039,0.7834010124206543,0.6152499914169312,0.7864859104156494,0.6168556809425354,0.6914070844650269,0.58225417137146,0.6889553070068359,0.5841947793960571,0.7178125381469727,0.7268186807632446,0.6878809928894043,0.7287095785140991,0.7600045204162598,0.8682977557182312,0.6363834142684937,0.8668447732925415
7,0.6895999908447266,0.37151432037353516,0.7479491233825684,0.42960068583488464,0.7864623069763184,0.5137612819671631,0.6376988291740417,0.4293683171272278,0.6159225106239319,0.5090718269348145,0.7866753935813904,0.5982652902603149,0.6252725720405579,0.5906209945678711,0.7262241244316101,0.5926730632781982,0.6541281938552856,0.59214186668396,0.7321900129318237,0.7300593256950378,0.6522186994552612,0.7358843088150024,0.7614737749099731,0.8718933463096619,0.635845959186554,0.8656431436538696
8,0.6870271563529968,0.3700791001319885,0.7452183961868286,0.421461284160614,0.7862510681152344,0.5073984861373901,0.6403525471687317,0.42395347356796265,0.6145902872085571,0.5119187831878662,0.7798137664794922,0.6085057854652405,0.6225113272666931,0.5957906246185303,0.7220467329025269,0.5871776342391968,0.6619719862937927,0.588817298412323,0.7289880514144897,0.732736349105835,0.6622486114501953,0.734355628490448,0.7580852508544922,0.8688535094261169,0.6346630454063416,0.8652603626251221
9,0.6870619654655457,0.3723685145378113,0.7226427793502808,0.41956645250320435,0.7791085243225098,0.5062028169631958,0.6576330661773682,0.4244930148124695,0.6165772676467896,0.5121200084686279,0.7788012027740479,0.599382221698761,0.7786999940872192,0.6003188490867615,0.7019232511520386,0.5857766270637512,0.6912387609481812,0.5870658159255981,0.7172362208366394,0.7320289611816406,0.682212769985199,0.7339831590652466,0.761203408241272,0.8647875785827637,0.6354100108146667,0.8651590347290039
10,0.6897422671318054,0.37391912937164307,0.7520506381988525,0.4322337508201599,0.7821564078330994,0.5187129974365234,0.636177659034729,0.43442076444625854,0.6136565208435059,0.5116138458251953,0.7893015742301941,0.6098380088806152,0.6240211725234985,0.6020230054855347,0.7272824048995972,0.6033374071121216,0.6577094793319702,0.601751983165741,0.733637273311615,0.7351797819137573,0.6546915173530579,0.7378647327423096,0.7635761499404907,0.8712729811668396,0.634222149848938,0.8665520548820496
11,0.6894559264183044,0.3707030415534973,0.7502009868621826,0.42273783683776855,0.7835729122161865,0.5018810629844666,0.6391627192497253,0.4288855493068695,0.6144186854362488,0.5130090117454529,0.7890231013298035,0.5972185730934143,0.6216658353805542,0.5821523666381836,0.7263741493225098,0.5816348791122437,0.6599809527397156,0.5848052501678467,0.7263368964195251,0.728095531463623,0.6628967523574829,0.7323302626609802,0.7655259966850281,0.8677066564559937,0.634791374206543,0.8651646375656128
12,0.6886745691299438,0.37015312910079956,0.7493036985397339,0.42162200808525085,0.7840694189071655,0.504630446434021,0.6388776302337646,0.42983752489089966,0.6159180998802185,0.5098288059234619,0.7787918448448181,0.599652886390686,0.6292818784713745,0.5806777477264404,0.7256358861923218,0.5732627511024475,0.6575894355773926,0.57774817943573,0.7255421876907349,0.7192710638046265,0.667892336845398,0.7249442934989929,0.7628368735313416,0.8668296337127686,0.6357351541519165,0.8642041087150574
13,0.6876789927482605,0.37002819776535034,0.7478902339935303,0.41908639669418335,0.7843509912490845,0.5010747909545898,0.6374906301498413,0.4282227158546448,0.6180506944656372,0.508752703666687,0.7779020071029663,0.5867911577224731,0.6195683479309082,0.5970219373703003,0.7222226858139038,0.5691885948181152,0.6527263522148132,0.5714077949523926,0.7252411246299744,0.7210841178894043,0.6612565517425537,0.7221090793609619,0.7601796388626099,0.8637315630912781,0.6334984302520752,0.8651719093322754
14,0.6878675222396851,0.3683897852897644,0.7297300100326538,0.4184865951538086,0.7837147116661072,0.5013248920440674,0.6559205055236816,0.42102497816085815,0.6203513145446777,0.5078913569450378,0.7852544188499451,0.5855908393859863,0.6274239420890808,0.6023019552230835,0.711197555065155,0.5661261081695557,0.6862589716911316,0.5678808689117432,0.7180280089378357,0.7153340578079224,0.6903621554374695,0.7184746265411377,0.7608704566955566,0.8640024065971375,0.6385759711265564,0.863366961479187
15,0.6880691051483154,0.37517067790031433,0.7508780360221863,0.43292972445487976,0.7770869135856628,0.5242658853530884,0.6377710103988647,0.4339209794998169,0.6142374873161316,0.5120383501052856,0.7878286242485046,0.6192077398300171,0.6229504942893982,0.6031732559204102,0.7252212762832642,0.6174600124359131,0.6517996788024902,0.6136610507965088,0.7293226718902588,0.7510335445404053,0.6465418338775635,0.7519651651382446,0.758954644203186,0.8757561445236206,0.6378018856048584,0.8683938384056091
16,0.6888899207115173,0.37147098779678345,0.7490732073783875,0.41979706287384033,0.7841783761978149,0.5044086575508118,0.6395860910415649,0.42846357822418213,0.6180872917175293,0.511227548122406,0.7817610502243042,0.5935872197151184,0.6247683167457581,0.5824905633926392,0.7288114428520203,0.5885922908782959,0.6561105251312256,0.5926953554153442,0.7353906631469727,0.7233805656433105,0.6602516770362854,0.7304829955101013,0.756605863571167,0.8587852716445923,0.6454625129699707,0.8604995608329773
17,0.6888471841812134,0.3697887063026428,0.7466761469841003,0.421130895614624,0.7894935011863708,0.504793643951416,0.638383150100708,0.42855918407440186,0.6157428026199341,0.5097173452377319,0.784261167049408,0.5933749675750732,0.6183343529701233,0.5901074409484863,0.7237643599510193,0.5771405100822449,0.6598703265190125,0.5787946581840515,0.7258203029632568,0.7321580648422241,0.6696120500564575,0.7345843315124512,0.759566068649292,0.8674742579460144,0.6408717632293701,0.8639589548110962
18,0.6896211504936218,0.3699915409088135,0.7456750273704529,0.42242106795310974,0.784942090511322,0.5013267993927002,0.639041543006897,0.42365771532058716,0.615631639957428,0.5034512281417847,0.7780255675315857,0.5907982587814331,0.6189545392990112,0.5939493775367737,0.7215656042098999,0.5629144906997681,0.658862829208374,0.5660736560821533,0.7234554290771484,0.7192134261131287,0.6727020144462585,0.7215726375579834,0.763482928276062,0.8689631819725037,0.6364589929580688,0.8655790090560913
19,0.6887129545211792,0.3694736361503601,0.7432460784912109,0.4208943247795105,0.7862858772277832,0.49812233448028564,0.6397895812988281,0.42716774344444275,0.6173113584518433,0.5028873682022095,0.7790294885635376,0.5820271968841553,0.625363826751709,0.5954442024230957,0.7202345132827759,0.563300609588623,0.6526933908462524,0.5640901327133179,0.7260531187057495,0.7192312479019165,0.6616433262825012,0.7201722860336304,0.763374924659729,0.860837459564209,0.6365880966186523,0.8652392625808716
20,0.6884913444519043,0.3694877028465271,0.7442864179611206,0.4181120991706848,0.7851004004478455,0.500278115272522,0.637940526008606,0.42792171239852905,0.6189242005348206,0.5069090127944946,0.7855972647666931,0.576143741607666,0.6206408739089966,0.6034679412841797,0.7209281921386719,0.5717857480049133,0.6545157432556152,0.5727338790893555,0.7243425250053406,0.722836434841156,0.666701078414917,0.7263294458389282,0.7626084089279175,0.8644208312034607,0.6355386972427368,0.8655165433883667
21,0.6900728940963745,0.36937686800956726,0.7448150515556335,0.4180980324745178,0.7879971265792847,0.5013918280601501,0.6365766525268555,0.4261045455932617,0.6174390316009521,0.5022666454315186,0.7881840467453003,0.5849968194961548,0.6176285147666931,0.581584095954895,0.7201687693595886,0.5580951571464539,0.6530888080596924,0.563202977180481,0.7254717350006104,0.7169843912124634,0.6657969355583191,0.716754138469696,0.7663116455078125,0.8664989471435547,0.6332099437713623,0.8652109503746033
22,0.6884111166000366,0.3696613311767578,0.726966381072998,0.42006179690361023,0.7541216611862183,0.5070008039474487,0.6600778698921204,0.4232310950756073,0.6206358671188354,0.502779483795166,0.7887661457061768,0.5855895280838013,0.6249662637710571,0.6009129881858826,0.6996980905532837,0.5577052235603333,0.6745866537094116,0.5623918771743774,0.7122206091880798,0.7178932428359985,0.6911093592643738,0.7211114764213562,0.7628716230392456,0.8643311262130737,0.6354636549949646,0.8642286658287048
23,0.6875264048576355,0.3717772364616394,0.7508590221405029,0.42893943190574646,0.7795846462249756,0.5134214162826538,0.6397882699966431,0.4328325390815735,0.6183426976203918,0.5128414034843445,0.785096287727356,0.6070107221603394,0.6235508918762207,0.6004947423934937,0.7260579466819763,0.5962609052658081,0.6569005846977234,0.593137264251709,0.7281724810600281,0.735757052898407,0.6592310070991516,0.7360308170318604,0.7681399583816528,0.8738170862197876,0.6358628273010254,0.8699833154678345
24,0.686561107635498,0.3720247745513916,0.748795211315155,0.4212328791618347,0.7806858420372009,0.5012038946151733,0.6414889097213745,0.4283759295940399,0.6199588775634766,0.5072025656700134,0.7794234156608582,0.5942922234535217,0.6251533627510071,0.5757560729980469,0.7265462875366211,0.5781337022781372,0.6560317873954773,0.5786047577857971,0.7257034778594971,0.7212308645248413,0.6614066362380981,0.7238528728485107,0.7588909864425659,0.8657450079917908,0.6374639868736267,0.8653539419174194
25,0.6899153590202332,0.36982911825180054,0.7440542578697205,0.41896718740463257,0.7877206802368164,0.5035752058029175,0.6388475894927979,0.4252999722957611,0.6150172352790833,0.5038560628890991,0.7834300398826599,0.5867539644241333,0.6203081607818604,0.5932337641716003,0.7176923155784607,0.574690043926239,0.6546930074691772,0.5751900672912598,0.7218739986419678,0.7248825430870056,0.6668025851249695,0.7283778190612793,0.7617306709289551,0.8658456802368164,0.6378880739212036,0.8628209829330444
26,0.6883568167686462,0.3686966896057129,0.6594523191452026,0.4194522798061371,0.6166085600852966,0.516414225101471,0.7318426966667175,0.4242764711380005,0.7879111766815186,0.5080089569091797,0.6314253211021423,0.6086286306381226,0.7967283725738525,0.6054655313491821,0.6677033305168152,0.5752161145210266,0.7191616296768188,0.5746126770973206,0.6975885629653931,0.7280817031860352,0.7137452363967896,0.7269768714904785,0.6417329907417297,0.869336724281311,0.7602643370628357,0.8644666075706482
27,0.6922687888145447,0.3761931359767914,0.7436615228652954,0.4268500804901123,0.7840923070907593,0.5019951462745667,0.6450159549713135,0.42891690135002136,0.6156490445137024,0.5036206841468811,0.7885208129882812,0.587022602558136,0.6283118724822998,0.5806163549423218,0.7249624729156494,0.5852509140968323,0.6576533913612366,0.5835021734237671,0.7296745181083679,0.7289175987243652,0.6571886539459229,0.7343541979789734,0.7572922110557556,0.8712503910064697,0.6366227865219116,0.8666691184043884
28,0.6873902082443237,0.36802995204925537,0.7448212504386902,0.42024871706962585,0.7890748977661133,0.504855751991272,0.6418397426605225,0.42326319217681885,0.6178508996963501,0.5069234371185303,0.7924637794494629,0.5954836010932922,0.6248414516448975,0.5959675908088684,0.7265900373458862,0.5806711912155151,0.6583810448646545,0.5813047289848328,0.7264096140861511,0.7249656915664673,0.6675712466239929,0.7298280000686646,0.7624161243438721,0.8658000826835632,0.6411580443382263,0.8608754873275757
29,0.6862713694572449,0.3690118193626404,0.677735447883606,0.4183626174926758,0.6181954145431519,0.5072177052497864,0.720802903175354,0.4215676486492157,0.7822245359420776,0.5094937086105347,0.6304275989532471,0.5971772074699402,0.7972347736358643,0.6146802306175232,0.6662953495979309,0.5746782422065735,0.7147428393363953,0.5753962397575378,0.6932410597801208,0.727860689163208,0.702353835105896,0.7289351224899292,0.638029158115387,0.8719245791435242,0.7592712640762329,0.8664352297782898
30,0.6923882961273193,0.3701930642127991,0.7499582171440125,0.432198166847229,0.7879506945610046,0.5122939348220825,0.6430249810218811,0.4330389201641083,0.6214605569839478,0.5094435811042786,0.7951781153678894,0.6055526733398438,0.6261885166168213,0.6062995195388794,0.7240986824035645,0.6036134362220764,0.6671153903007507,0.6017550230026245,0.7307542562484741,0.7471342086791992,0.6675522327423096,0.7430918216705322,0.7625381946563721,0.8717758655548096,0.6354800462722778,0.8718981742858887
31,0.6844395995140076,0.3686751127243042,0.7316131591796875,0.41728097200393677,0.7838423252105713,0.4995664954185486,0.6597417593002319,0.42316386103630066,0.6231157779693604,0.5058746933937073,0.7823581099510193,0.588324248790741,0.6278138160705566,0.5902723073959351,0.7094692587852478,0.5666766166687012,0.6722719073295593,0.5697898864746094,0.7142866849899292,0.7257351279258728,0.6846417188644409,0.7252064943313599,0.7532994747161865,0.8603051900863647,0.6353532075881958,0.8663759231567383
32,0.6907850503921509,0.3722239136695862,0.7494755983352661,0.42986413836479187,0.7819229960441589,0.5271381139755249,0.6392441987991333,0.4263650178909302,0.6165533065795898,0.5111914873123169,0.7922353744506836,0.6164582371711731,0.6216061115264893,0.5963563919067383,0.7284943461418152,0.6025041341781616,0.6611418128013611,0.5982413291931152,0.7321736216545105,0.7326380014419556,0.6603212356567383,0.7348079085350037,0.7607349157333374,0.8747243881225586,0.6406041979789734,0.866714596748352
33,0.6895603537559509,0.3715518116950989,0.6446830034255981,0.4187251031398773,0.6162484884262085,0.5190169811248779,0.7555291652679443,0.4276694655418396,0.7836086750030518,0.5155688524246216,0.6188604831695557,0.5963419675827026,0.793773889541626,0.6080652475357056,0.6664998531341553,0.5860543251037598,0.7213205099105835,0.5870343446731567,0.6945040225982666,0.7343227863311768,0.7058464884757996,0.7327162027359009,0.7518364191055298,0.8689361810684204,0.7393845319747925,0.8641942739486694
34,0.6973024606704712,0.3701364994049072,0.7531317472457886,0.42349204421043396,0.7912455797195435,0.5051422119140625,0.6422776579856873,0.42638230323791504,0.6163355708122253,0.5132354497909546,0.7949151992797852,0.5946600437164307,0.6223330497741699,0.5996307134628296,0.7304435968399048,0.583042562007904,0.6591808795928955,0.5835715532302856,0.7408188581466675,0.7323917150497437,0.6590630412101746,0.7380784749984741,0.764969527721405,0.8726834058761597,0.6434347629547119,0.871483325958252
35,0.6919958591461182,0.3718726634979248,0.7484405040740967,0.4224134385585785,0.7851294279098511,0.5019128322601318,0.6422538161277771,0.424263596534729,0.6154956817626953,0.5140478014945984,0.7892093658447266,0.585788369178772,0.6157746315002441,0.5930641889572144,0.7226852178573608,0.5870498418807983,0.656310498714447,0.5889022350311279,0.7298699617385864,0.7451321482658386,0.6597743034362793,0.7503917217254639,0.7612807154655457,0.871313750743866,0.6413276791572571,0.8719121813774109
36,0.6911371946334839,0.37208884954452515,0.7155262231826782,0.41787195205688477,0.6979105472564697,0.5144321918487549,0.693509042263031,0.4241192042827606,0.6809581518173218,0.5146569013595581,0.7900590896606445,0.5922305583953857,0.790651798248291,0.5944861173629761,0.6931938529014587,0.5782746076583862,0.6903190612792969,0.5807369351387024,0.7065668106079102,0.7297112941741943,0.6932910680770874,0.7336426973342896,0.7563006281852722,0.8679137229919434,0.6421576738357544,0.8679326772689819
