keypoint,x,y,score
nose,0.24416908621788025,0.42064008116722107,0.4714982807636261
left_eye,0.2792365550994873,0.3884293735027313,0.5559441447257996
right_eye,0.22691643238067627,0.3878185451030731,0.5413966774940491
left_ear,0.3623104989528656,0.4141022861003876,0.5945558547973633
right_ear,0.22776582837104797,0.40678083896636963,0.34694457054138184
left_shoulder,0.46497079730033875,0.5819267630577087,0.389548659324646
right_shoulder,0.17027370631694794,0.5895312428474426,0.5549490451812744
left_elbow,0.520421028137207,0.8461002111434937,0.3148525059223175
right_elbow,0.027995795011520386,0.8034601211547852,0.32755202054977417
left_wrist,0.4777446389198303,0.5630627274513245,0.15384440124034882
right_wrist,0.1153450757265091,0.7482762336730957,0.04882815107703209
left_hip,0.3848494291305542,0.932468056678772,0.24900342524051666
right_hip,0.22874945402145386,0.9302086234092712,0.2678678631782532
left_knee,0.2752622961997986,0.8590447902679443,0.06789638847112656
right_knee,0.23713061213493347,0.8609547019004822,0.06296002864837646
left_ankle,0.26195770502090454,0.8502590656280518,0.07642802596092224
right_ankle,0.2654857635498047,0.8572277426719666,0.1367536187171936
