keypoint,x,y,score
nose,0.5472336411476135,0.4272025227546692,0.724953293800354
left_eye,0.5777703523635864,0.41299623250961304,0.6015638113021851
right_eye,0.5398851633071899,0.411917507648468,0.6517759561538696
left_ear,0.6361536979675293,0.4349334239959717,0.7754963040351868
right_ear,0.5482630729675293,0.4265235662460327,0.730694055557251
left_shoulder,0.7124904990196228,0.4967004060745239,0.7653669714927673
right_shoulder,0.4915803372859955,0.5344533920288086,0.756156861782074
left_elbow,0.8765138387680054,0.6111351847648621,0.5340405106544495
right_elbow,0.4027358293533325,0.6549301147460938,0.7038419842720032
left_wrist,0.7073830962181091,0.6154365539550781,0.6346254944801331
right_wrist,0.2874561548233032,0.6334041357040405,0.5852680206298828
left_hip,0.6727761626243591,0.8660663366317749,0.7500255703926086
right_hip,0.5116087198257446,0.8620263934135437,0.64268958568573
left_knee,0.6292479038238525,0.9029377698898315,0.01718883588910103
right_knee,0.39861130714416504,0.8610677123069763,0.040746837854385376
left_ankle,0.47250765562057495,0.8485493659973145,0.0428629070520401
right_ankle,0.47843751311302185,0.8586007356643677,0.029695942997932434
