keypoint,x,y,score
nose,0.4757356643676758,0.44933170080184937,0.669761598110199
left_eye,0.5070781707763672,0.4271937608718872,0.6990065574645996
right_eye,0.4674968719482422,0.4233597218990326,0.754017174243927
left_ear,0.5605549812316895,0.45193204283714294,0.6312842965126038
right_ear,0.4685155749320984,0.4357888400554657,0.49087750911712646
left_shoulder,0.6555379629135132,0.5560957789421082,0.5716073513031006
right_shoulder,0.39930734038352966,0.566847026348114,0.7402029037475586
left_elbow,0.6519020199775696,0.7587870359420776,0.4828614592552185
right_elbow,0.37272197008132935,0.7529427409172058,0.48936593532562256
left_wrist,0.5769644975662231,0.8775972723960876,0.21494430303573608
right_wrist,0.36817145347595215,0.8718255758285522,0.32825741171836853
left_hip,0.5929798483848572,0.8847826719284058,0.633694589138031
right_hip,0.430414617061615,0.8785133361816406,0.5313872694969177
left_knee,0.5566237568855286,0.8863853812217712,0.0741315558552742
right_knee,0.3500467538833618,0.8787089586257935,0.05263455957174301
left_ankle,0.4900349974632263,0.8904316425323486,0.07039940357208252
right_ankle,0.4218292236328125,0.8940519094467163,0.038729362189769745
