keypoint,x,y,score
nose,0.3858490586280823,0.4530584216117859,0.6824132800102234
left_eye,0.4216413199901581,0.423473060131073,0.5512081384658813
right_eye,0.36656543612480164,0.42491036653518677,0.6653543710708618
left_ear,0.49187058210372925,0.4423268437385559,0.7454041242599487
right_ear,0.3653273582458496,0.442204087972641,0.6117683053016663
left_shoulder,0.5895248651504517,0.5452961325645447,0.645573079586029
right_shoulder,0.31371963024139404,0.569672703742981,0.782357394695282
left_elbow,0.663425862789154,0.7858077883720398,0.3930594027042389
right_elbow,0.16564378142356873,0.7214094996452332,0.6735171675682068
left_wrist,0.5830509066581726,0.8789822459220886,0.10074186325073242
right_wrist,0.026587186381220818,0.8231222033500671,0.3175421953201294
left_hip,0.5545257329940796,0.8945652842521667,0.44321227073669434
right_hip,0.38695794343948364,0.8794221878051758,0.4803205132484436
left_knee,0.4911976754665375,0.8426181674003601,0.15001797676086426
right_knee,0.27701833844184875,0.8398913145065308,0.11410897970199585
left_ankle,0.4156167209148407,0.8694711923599243,0.07061558961868286
right_ankle,0.2783741056919098,0.8621164560317993,0.10157468914985657
