keypoint,x,y,score
nose,0.47660452127456665,0.4485146999359131,0.6246531009674072
left_eye,0.5084806680679321,0.42598292231559753,0.6944770812988281
right_eye,0.4693760871887207,0.42205649614334106,0.6617345809936523
left_ear,0.5629581809043884,0.4513276219367981,0.6530236005783081
right_ear,0.47057288885116577,0.43510568141937256,0.49060630798339844
left_shoulder,0.6501260995864868,0.5626488924026489,0.6381309628486633
right_shoulder,0.40204668045043945,0.5665082335472107,0.7533830404281616
left_elbow,0.655352771282196,0.7725603580474854,0.4635103940963745
right_elbow,0.37519487738609314,0.754447340965271,0.5301931500434875
left_wrist,0.5859450697898865,0.8835341334342957,0.19316238164901733
right_wrist,0.3514387011528015,0.8569101691246033,0.34999093413352966
left_hip,0.5891270041465759,0.8869151473045349,0.6387969255447388
right_hip,0.4291118085384369,0.8797488212585449,0.4652065932750702
left_knee,0.5566799640655518,0.8900880217552185,0.07225938141345978
right_knee,0.3461678922176361,0.8889708518981934,0.06687195599079132
left_ankle,0.4729560613632202,0.8829368948936462,0.045788515359163284
right_ankle,0.40196192264556885,0.8920907378196716,0.034734033048152924
