head_x,left_shoulder_x,left_elbow_x,right_shoulder_x,right_elbow_x,left_hand_x,right_hand_x,left_hip_x,right_hip_x,left_knee_x,right_knee_x,left_foot_x,right_foot_x,head_y,left_shoulder_y,left_elbow_y,right_shoulder_y,right_elbow_y,left_hand_y,right_hand_y,left_hip_y,right_hip_y,left_knee_y,right_knee_y,left_foot_y,right_foot_y,head_xk,left_shoulder_xk,left_elbow_xk,right_shoulder_xk,right_elbow_xk,left_hand_xk,right_hand_xk,left_hip_xk,right_hip_xk,left_knee_xk,right_knee_xk,left_foot_xk,right_foot_xk,head_yk,left_shoulder_yk,left_elbow_yk,right_shoulder_yk,right_elbow_yk,left_hand_yk,right_hand_yk,left_hip_yk,right_hip_yk,left_knee_yk,right_knee_yk,left_foot_yk,right_foot_yk
,,0.5419564247131348,0.40014883875846863,0.6100568771362305,0.38379544019699097,0.46900635957717896,0.4011017084121704,0.41780006885528564,0.3939552307128906,,,,,0.518429160118103,0.5189914703369141,0.4724423885345459,0.5197319388389587,0.5224158763885498,0.6394665837287903,0.4656839072704315,0.6371140480041504,,,,,,,0.5419564247131348,0.40014883875846863,0.6100568771362305,0.38379544019699097,0.46900635957717896,0.4011017084121704,0.41780006885528564,0.3939552307128906,,,,,0.518429160118103,0.5189914703369141,0.4724423885345459,0.5197319388389587,0.5224158763885498,0.6394665837287903,0.4656839072704315,0.6371140480041504,,,,
,,0.5436296463012695,0.39853304624557495,0.6106327772140503,0.38383206725120544,0.4706902503967285,0.4011259078979492,0.4120897650718689,0.382598876953125,,,,,0.5202740430831909,0.5202676057815552,0.47510337829589844,0.5217309594154358,0.5214546322822571,0.6412239074707031,0.4680693745613098,0.6375155448913574,,,,,,,0.5436296463012695,0.39853304624557495,0.6106327772140503,0.38383206725120544,0.4706902503967285,0.4011259078979492,0.4120897650718689,0.382598876953125,,,,,0.5202740430831909,0.5202676057815552,0.47510337829589844,0.5217309594154358,0.5214546322822571,0.6412239074707031,0.4680693745613098,0.6375155448913574,,,,
,,0.5446352958679199,0.3990303874015808,0.6104621887207031,0.3846537470817566,0.4717879295349121,0.4025413691997528,0.4101460576057434,0.38186055421829224,,,,,0.5205574035644531,0.5190011262893677,0.4751608967781067,0.5207151174545288,0.5222271680831909,0.638647735118866,0.4684470593929291,0.636499285697937,,,,,,,0.5446352958679199,0.3990303874015808,0.6104621887207031,0.3846537470817566,0.4717879295349121,0.4025413691997528,0.4101460576057434,0.38186055421829224,,,,,0.5205574035644531,0.5190011262893677,0.4751608967781067,0.5207151174545288,0.5222271680831909,0.638647735118866,0.4684470593929291,0.636499285697937,,,,
,,0.5478972792625427,0.3996373414993286,0.6145577430725098,0.38067513704299927,0.4726523160934448,0.4032413363456726,0.41256090998649597,0.38161060214042664,,,,,0.5251598358154297,0.5245085954666138,0.4772239327430725,0.5244709253311157,0.5241516828536987,0.6455064415931702,0.4674588143825531,0.6430985927581787,,,,,,,0.5478972792625427,0.3996373414993286,0.6145577430725098,0.38067513704299927,0.4726523160934448,0.4032413363456726,0.41256090998649597,0.38161060214042664,,,,,0.5251598358154297,0.5245085954666138,0.4772239327430725,0.5244709253311157,0.5241516828536987,0.6455064415931702,0.4674588143825531,0.6430985927581787,,,,
,,0.5496407151222229,0.3989025056362152,0.6173321008682251,0.3778234124183655,0.47320207953453064,0.40167510509490967,0.4169468879699707,0.38850316405296326,,,,,0.5253913998603821,0.5238245129585266,0.4770278334617615,0.5238946676254272,0.5283290147781372,0.6436305046081543,0.4703638553619385,0.6410155892372131,,,,,,,0.5496407151222229,0.3989025056362152,0.6173321008682251,0.3778234124183655,0.47320207953453064,0.40167510509490967,0.4169468879699707,0.38850316405296326,,,,,0.5253913998603821,0.5238245129585266,0.4770278334617615,0.5238946676254272,0.5283290147781372,0.6436305046081543,0.4703638553619385,0.6410155892372131,,,,
,,0.5482161045074463,0.3997127413749695,0.6119464635848999,0.3825508952140808,0.4719369411468506,0.40171152353286743,0.41666966676712036,0.38858580589294434,,,,,0.5232501029968262,0.5211021900177002,0.47609376907348633,0.5211120843887329,0.5258904099464417,0.6407595276832581,0.46963533759117126,0.638911247253418,,,,,,,0.5482161045074463,0.3997127413749695,0.6119464635848999,0.3825508952140808,0.4719369411468506,0.40171152353286743,0.41666966676712036,0.38858580589294434,,,,,0.5232501029968262,0.5211021900177002,0.47609376907348633,0.5211120843887329,0.5258904099464417,0.6407595276832581,0.46963533759117126,0.638911247253418,,,,
,,0.5425477027893066,0.39691847562789917,0.6091267466545105,0.3848356604576111,0.4714862108230591,0.40235841274261475,0.41481921076774597,0.3997156620025635,,,,,0.5196870565414429,0.5184060335159302,0.4756060540676117,0.5190490484237671,0.5281707048416138,0.6371507048606873,0.47257572412490845,0.6375542879104614,,,,,,,0.5425477027893066,0.39691847562789917,0.6091267466545105,0.3848356604576111,0.4714862108230591,0.40235841274261475,0.41481921076774597,0.3997156620025635,,,,,0.5196870565414429,0.5184060335159302,0.4756060540676117,0.5190490484237671,0.5281707048416138,0.6371507048606873,0.47257572412490845,0.6375542879104614,,,,
,,0.5457695722579956,0.3982301354408264,0.6107289791107178,0.38385462760925293,0.46995219588279724,0.40208861231803894,0.41508957743644714,0.3967234492301941,,,,,0.5241039991378784,0.5202341079711914,0.47609683871269226,0.5205104947090149,0.5309435129165649,0.6331650614738464,0.47572430968284607,0.6349988579750061,,,,,,,0.5457695722579956,0.3982301354408264,0.6107289791107178,0.38385462760925293,0.46995219588279724,0.40208861231803894,0.41508957743644714,0.3967234492301941,,,,,0.5241039991378784,0.5202341079711914,0.47609683871269226,0.5205104947090149,0.5309435129165649,0.6331650614738464,0.47572430968284607,0.6349988579750061,,,,
,,0.5409770011901855,0.395896315574646,0.6121488809585571,0.3820631206035614,0.4640178382396698,0.40052327513694763,0.40878236293792725,0.39566120505332947,,,,,0.5235342979431152,0.5178484320640564,0.4735225439071655,0.5205554366111755,0.529491126537323,0.6426249742507935,0.47427475452423096,0.6410226225852966,,,,,,,0.5409770011901855,0.395896315574646,0.6121488809585571,0.3820631206035614,0.4640178382396698,0.40052327513694763,0.40878236293792725,0.39566120505332947,,,,,0.5235342979431152,0.5178484320640564,0.4735225439071655,0.5205554366111755,0.529491126537323,0.6426249742507935,0.47427475452423096,0.6410226225852966,,,,
,,0.5453718900680542,0.4057748019695282,0.6134265661239624,0.3831486105918884,0.4672205150127411,0.408728688955307,0.41236814856529236,0.39122629165649414,,,,,0.5261363983154297,0.5275512933731079,0.4751281440258026,0.5293630957603455,0.531038761138916,0.6502745747566223,0.4710967540740967,0.6516752243041992,,,,,,,0.5453718900680542,0.4057748019695282,0.6134265661239624,0.3831486105918884,0.4672205150127411,0.408728688955307,0.41236814856529236,0.39122629165649414,,,,,0.5261363983154297,0.5275512933731079,0.4751281440258026,0.5293630957603455,0.531038761138916,0.6502745747566223,0.4710967540740967,0.6516752243041992,,,,
,,0.5540429353713989,0.41825538873672485,0.6121973991394043,0.39377865195274353,0.4802130162715912,0.4171901345252991,0.4175732731819153,0.39917072653770447,,,,,0.530340850353241,0.5341719388961792,0.48153895139694214,0.5332618355751038,0.5394879579544067,0.6454910039901733,0.4698178470134735,0.6495994329452515,,,,,,,0.5540429353713989,0.41825538873672485,0.6121973991394043,0.39377865195274353,0.4802130162715912,0.4171901345252991,0.4175732731819153,0.39917072653770447,,,,,0.530340850353241,0.5341719388961792,0.48153895139694214,0.5332618355751038,0.5394879579544067,0.6454910039901733,0.4698178470134735,0.6495994329452515,,,,
,,0.5525732040405273,0.42034444212913513,0.6159104704856873,0.40239161252975464,0.4721493422985077,0.418212890625,0.4135574698448181,0.41310352087020874,,,,,0.5284203290939331,0.5344064235687256,0.4783271253108978,0.5349806547164917,0.5367895364761353,0.6448290348052979,0.4675416648387909,0.6512194275856018,,,,,,,0.5525732040405273,0.42034444212913513,0.6159104704856873,0.40239161252975464,0.4721493422985077,0.418212890625,0.4135574698448181,0.41310352087020874,,,,,0.5284203290939331,0.5344064235687256,0.4783271253108978,0.5349806547164917,0.5367895364761353,0.6448290348052979,0.4675416648387909,0.6512194275856018,,,,
