head_x,head_y,left_shoulder_x,left_shoulder_y,left_elbow_x,left_elbow_y,right_shoulder_x,right_shoulder_y,right_elbow_x,right_elbow_y,left_hand_x,left_hand_y,right_hand_x,right_hand_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_foot_x,left_foot_y,right_foot_x,right_foot_y
,,0.5398287773132324,0.4055738151073456,0.5585167407989502,0.4499310255050659,0.479295551776886,0.40724921226501465,0.46819448471069336,0.4484281539916992,,,,,0.5367376804351807,0.5032657384872437,0.4937150180339813,0.5037157535552979,0.5359803438186646,0.5824512243270874,0.4911155104637146,0.5824868083000183,,,,
,,0.5384447574615479,0.40728193521499634,0.5544003248214722,0.45249873399734497,0.48056167364120483,0.4083542227745056,0.47400814294815063,0.4581049382686615,,,,,0.5363031625747681,0.5053852796554565,0.4941929280757904,0.5056930780410767,0.536247193813324,0.584200918674469,0.49311506748199463,0.5828626155853271,,,,
,,0.5341680645942688,0.4078029990196228,0.5601862072944641,0.46266311407089233,0.48434481024742126,0.4084818959236145,0.4714896082878113,0.45241779088974,,,,,0.5357627868652344,0.5080554485321045,0.49187880754470825,0.5086455941200256,0.5343400239944458,0.5828204154968262,0.4931831955909729,0.5830962061882019,,,,
,,0.48745426535606384,0.40664970874786377,0.46676796674728394,0.4550715386867523,0.5396790504455566,0.40758031606674194,0.5652720332145691,0.4629228115081787,,,,,0.493172824382782,0.502848744392395,0.5390428304672241,0.5017894506454468,0.4961647391319275,0.5829392671585083,0.5342443585395813,0.5796898603439331,,,,
,,0.4844115972518921,0.4044532775878906,0.46414420008659363,0.4511542320251465,0.538581371307373,0.4061530828475952,0.5635420083999634,0.46027737855911255,,,,,0.49246126413345337,0.5002050399780273,0.5370727181434631,0.4998513162136078,0.4950988292694092,0.5903229713439941,0.5355051755905151,0.5864917039871216,,,,
,,0.5352790355682373,0.40999943017959595,0.554236888885498,0.45806214213371277,0.48213422298431396,0.41024672985076904,0.468742698431015,0.4517750144004822,,,,,0.5317695140838623,0.5038419365882874,0.49031612277030945,0.5059944987297058,0.5321085453033447,0.5828278064727783,0.4869251251220703,0.5848482847213745,,,,
,,0.5347158908843994,0.40963631868362427,0.548953652381897,0.4571197032928467,0.48139140009880066,0.40980657935142517,0.46981140971183777,0.45211169123649597,,,,,0.5318270921707153,0.5034288763999939,0.49145960807800293,0.5060038566589355,0.5330495834350586,0.5810124278068542,0.4891941249370575,0.5829139947891235,,,,
,,0.536153256893158,0.4081054925918579,0.5559952259063721,0.45464593172073364,0.4801223874092102,0.4091570973396301,0.4671255350112915,0.45256227254867554,,,,,0.533173680305481,0.5048192739486694,0.49296343326568604,0.506991982460022,0.5365313291549683,0.5814526081085205,0.4911395311355591,0.5831617116928101,,,,
,,0.5314745903015137,0.40550535917282104,0.5543679594993591,0.4495049715042114,0.482492059469223,0.40559908747673035,0.46550196409225464,0.4554118514060974,,,,,0.5315757393836975,0.5003997087478638,0.4923425614833832,0.5017707943916321,0.5340757966041565,0.5818474888801575,0.49498674273490906,0.5847967267036438,,,,
,,0.5103825926780701,0.4037638306617737,0.5415746569633484,0.45106369256973267,0.5036409497261047,0.40302586555480957,0.4772631824016571,0.4536173939704895,,,,,0.5209091901779175,0.4951172471046448,0.5086574554443359,0.4970933794975281,0.5181066393852234,0.5788543224334717,0.5005545616149902,0.5805555582046509,,,,
