head_x,head_y,left_shoulder_x,left_shoulder_y,left_elbow_x,left_elbow_y,right_shoulder_x,right_shoulder_y,right_elbow_x,right_elbow_y,left_hand_x,left_hand_y,right_hand_x,right_hand_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_foot_x,left_foot_y,right_foot_x,right_foot_y
,,0.5790400505065918,0.35828983783721924,0.6048992872238159,0.40376341342926025,0.5130037665367126,0.36072906851768494,0.502781093120575,0.4147295653820038,,,,,0.5705006122589111,0.480652391910553,0.5206366777420044,0.48241502046585083,0.5629832744598389,0.5521658062934875,0.5280148983001709,0.5545745491981506,,,,
,,0.5799015164375305,0.35819339752197266,0.6055912971496582,0.40520399808883667,0.514610767364502,0.36233091354370117,0.5010349154472351,0.4140780568122864,,,,,0.5723902583122253,0.4826187789440155,0.5221448540687561,0.4842107892036438,0.5634933114051819,0.5577422380447388,0.5289334058761597,0.5559322237968445,,,,
,,0.5782208442687988,0.35834598541259766,0.6022571325302124,0.4066707491874695,0.5136181712150574,0.36007532477378845,0.5025082230567932,0.4136350154876709,,,,,0.5717660188674927,0.48009783029556274,0.522635817527771,0.4808964133262634,0.5637831091880798,0.5569718480110168,0.5296355485916138,0.5539866089820862,,,,
,,0.5820956230163574,0.35862165689468384,0.607991635799408,0.4050872027873993,0.5157638788223267,0.3607390522956848,0.5003000497817993,0.40684208273887634,,,,,0.5751692652702332,0.4796544015407562,0.5247069001197815,0.47974202036857605,0.5657856464385986,0.5569413900375366,0.5296958684921265,0.55129075050354,,,,
,,0.5871888399124146,0.3593389689922333,0.6167811155319214,0.39442431926727295,0.5200246572494507,0.35790079832077026,0.49531370401382446,0.3996316194534302,,,,,0.5724499821662903,0.47804078459739685,0.5190637111663818,0.4772408902645111,0.5624333024024963,0.5519469380378723,0.5291444063186646,0.5551983118057251,,,,
,,0.5152313113212585,0.47083503007888794,0.517810046672821,0.49988216161727905,0.5417096614837646,0.48326629400253296,0.5270081162452698,0.4992462992668152,,,,,0.528195321559906,0.4971570670604706,0.5443834066390991,0.49912500381469727,0.5243812203407288,0.5250064730644226,0.5379630327224731,0.5389405488967896,,,,
,,0.5539977550506592,0.5176023244857788,0.5346657633781433,0.522179365158081,0.5135085582733154,0.49804091453552246,0.5109908580780029,0.5018653869628906,,,,,0.5275321006774902,0.526328980922699,0.5028159022331238,0.5232576131820679,0.5165293216705322,0.5229536294937134,0.42272084951400757,0.5253651738166809,,,,
,,0.5380468368530273,0.5164956450462341,0.5366732478141785,0.5230298042297363,0.5048173069953918,0.5130784511566162,0.5081075429916382,0.5017099976539612,,,,,0.5290682315826416,0.522524893283844,0.5002703666687012,0.5219072103500366,0.5202705264091492,0.5185757875442505,0.5060665011405945,0.5188242197036743,,,,
,,0.5781853795051575,0.36327415704727173,0.5815998315811157,0.3483242988586426,0.5022197365760803,0.379238098859787,0.49402475357055664,0.3377375602722168,,,,,0.5476608276367188,0.5039511322975159,0.5007331967353821,0.5142185688018799,0.550725519657135,0.5918490886688232,0.5178137421607971,0.6075729727745056,,,,
,,0.5666719079017639,0.36537227034568787,0.585960865020752,0.3472754657268524,0.5012942552566528,0.39980849623680115,0.49671146273612976,0.3306027054786682,,,,,0.5299355387687683,0.5083246231079102,0.49179762601852417,0.5145576000213623,0.5400499701499939,0.5868755578994751,0.4323611855506897,0.5735990405082703,,,,
,,0.5054354667663574,0.5900419354438782,0.5349040627479553,0.5245257616043091,0.26646238565444946,0.6521557569503784,0.3063892722129822,0.5731003284454346,,,,,0.5035216212272644,0.5033445358276367,0.4551791846752167,0.5037692785263062,0.5165243148803711,0.5096569061279297,0.2743994891643524,0.3578634262084961,,,,
