head_xpn,left_shoulder_xpn,left_elbow_xpn,right_shoulder_xpn,right_elbow_xpn,left_hand_xpn,right_hand_xpn,left_hip_xpn,right_hip_xpn,left_knee_xpn,right_knee_xpn,left_foot_xpn,right_foot_xpn,head_ypn,left_shoulder_ypn,left_elbow_ypn,right_shoulder_ypn,right_elbow_ypn,left_hand_ypn,right_hand_ypn,left_hip_ypn,right_hip_ypn,left_knee_ypn,right_knee_ypn,left_foot_ypn,right_foot_ypn,head_xk,left_shoulder_xk,left_elbow_xk,right_shoulder_xk,right_elbow_xk,left_hand_xk,right_hand_xk,left_hip_xk,right_hip_xk,left_knee_xk,right_knee_xk,left_foot_xk,right_foot_xk,head_yk,left_shoulder_yk,left_elbow_yk,right_shoulder_yk,right_elbow_yk,left_hand_yk,right_hand_yk,left_hip_yk,right_hip_yk,left_knee_yk,right_knee_yk,left_foot_yk,right_foot_yk
,,0.5786740183830261,0.3575199544429779,0.5878980159759521,0.4133757948875427,0.5074254274368286,0.35830065608024597,0.5007760524749756,0.41291576623916626,,,,,0.5624483823776245,0.4768262803554535,0.514805793762207,0.4774191975593567,0.5665560960769653,0.5452102422714233,0.5234760046005249,0.5528808832168579,,,,,,,0.5786740183830261,0.3575199544429779,0.5878980159759521,0.4133757948875427,0.5074254274368286,0.35830065608024597,0.5007760524749756,0.41291576623916626,,,,,0.5624483823776245,0.4768262803554535,0.514805793762207,0.4774191975593567,0.5665560960769653,0.5452102422714233,0.5234760046005249,0.5528808832168579,,,,
,,0.5773419737815857,0.3570902347564697,0.5866219997406006,0.4123254716396332,0.5072988271713257,0.35734638571739197,0.49987372756004333,0.41163918375968933,,,,,0.5625383853912354,0.47800213098526,0.513822078704834,0.4745233952999115,0.5646215081214905,0.5404953360557556,0.5230823755264282,0.5468096733093262,,,,,,,0.5773419737815857,0.3570902347564697,0.5866219997406006,0.4123254716396332,0.5072988271713257,0.35734638571739197,0.49987372756004333,0.41163918375968933,,,,,0.5625383853912354,0.47800213098526,0.513822078704834,0.4745233952999115,0.5646215081214905,0.5404953360557556,0.5230823755264282,0.5468096733093262,,,,
,,0.5775014758110046,0.35704565048217773,0.5865327715873718,0.4128217399120331,0.5070687532424927,0.35754725337028503,0.49933943152427673,0.4123258590698242,,,,,0.5625300407409668,0.4787822961807251,0.5137622356414795,0.47507381439208984,0.5638593435287476,0.5416563153266907,0.5226650238037109,0.5481134057044983,,,,,,,0.5775014758110046,0.35704565048217773,0.5865327715873718,0.4128217399120331,0.5070687532424927,0.35754725337028503,0.49933943152427673,0.4123258590698242,,,,,0.5625300407409668,0.4787822961807251,0.5137622356414795,0.47507381439208984,0.5638593435287476,0.5416563153266907,0.5226650238037109,0.5481134057044983,,,,
,,0.5775114893913269,0.3582683801651001,0.5868616104125977,0.4200863540172577,0.5075052380561829,0.3584457039833069,0.5027016401290894,0.41641759872436523,,,,,0.5602296590805054,0.4792994260787964,0.5159639120101929,0.4800336956977844,0.5637896060943604,0.5504109859466553,0.5250115394592285,0.558069109916687,,,,,,,0.5775114893913269,0.3582683801651001,0.5868616104125977,0.4200863540172577,0.5075052380561829,0.3584457039833069,0.5027016401290894,0.41641759872436523,,,,,0.5602296590805054,0.4792994260787964,0.5159639120101929,0.4800336956977844,0.5637896060943604,0.5504109859466553,0.5250115394592285,0.558069109916687,,,,
,,0.578234076499939,0.35787150263786316,0.5871868133544922,0.4199674129486084,0.5076625943183899,0.358137845993042,0.5015624761581421,0.4157567620277405,,,,,0.5612539649009705,0.47911128401756287,0.5164523124694824,0.4803818166255951,0.5643442869186401,0.551007866859436,0.5222118496894836,0.5474093556404114,,,,,,,0.578234076499939,0.35787150263786316,0.5871868133544922,0.4199674129486084,0.5076625943183899,0.358137845993042,0.5015624761581421,0.4157567620277405,,,,,0.5612539649009705,0.47911128401756287,0.5164523124694824,0.4803818166255951,0.5643442869186401,0.551007866859436,0.5222118496894836,0.5474093556404114,,,,
,,0.580682098865509,0.3570121228694916,0.5884408354759216,0.4186001420021057,0.5096031427383423,0.35664117336273193,0.5021374225616455,0.4175304174423218,,,,,0.5646688938140869,0.47685346007347107,0.51826012134552,0.4770504832267761,0.5652135014533997,0.5482116937637329,0.5240846872329712,0.5561606884002686,,,,,,,0.580682098865509,0.3570121228694916,0.5884408354759216,0.4186001420021057,0.5096031427383423,0.35664117336273193,0.5021374225616455,0.4175304174423218,,,,,0.5646688938140869,0.47685346007347107,0.51826012134552,0.4770504832267761,0.5652135014533997,0.5482116937637329,0.5240846872329712,0.5561606884002686,,,,
,,0.5813412666320801,0.35617268085479736,0.5887349843978882,0.4171624779701233,0.5111892819404602,0.3562740087509155,0.5018916726112366,0.41652292013168335,,,,,0.5661278367042542,0.47668570280075073,0.5189456939697266,0.47683045268058777,0.5662407279014587,0.5482427477836609,0.5209885835647583,0.5471600294113159,,,,,,,0.5813412666320801,0.35617268085479736,0.5887349843978882,0.4171624779701233,0.5111892819404602,0.3562740087509155,0.5018916726112366,0.41652292013168335,,,,,0.5661278367042542,0.47668570280075073,0.5189456939697266,0.47683045268058777,0.5662407279014587,0.5482427477836609,0.5209885835647583,0.5471600294113159,,,,
,,0.5795316100120544,0.3568417727947235,0.5870983004570007,0.41914069652557373,0.5091681480407715,0.35679107904434204,0.49859219789505005,0.4172421395778656,,,,,0.5620787143707275,0.4766291081905365,0.5172299146652222,0.4756286144256592,0.5637257695198059,0.5502852201461792,0.5206272602081299,0.5472413301467896,,,,,,,0.5795316100120544,0.3568417727947235,0.5870983004570007,0.41914069652557373,0.5091681480407715,0.35679107904434204,0.49859219789505005,0.4172421395778656,,,,,0.5620787143707275,0.4766291081905365,0.5172299146652222,0.4756286144256592,0.5637257695198059,0.5502852201461792,0.5206272602081299,0.5472413301467896,,,,
,,0.5825073719024658,0.3571462035179138,0.594669759273529,0.4112846255302429,0.5092952847480774,0.36011457443237305,0.4942372441291809,0.4152246415615082,,,,,0.5637334585189819,0.47820207476615906,0.5199099779129028,0.47690948843955994,0.5611801743507385,0.5562599301338196,0.5243155360221863,0.5638844966888428,,,,,,,0.5825073719024658,0.3571462035179138,0.594669759273529,0.4112846255302429,0.5092952847480774,0.36011457443237305,0.4942372441291809,0.4152246415615082,,,,,0.5637334585189819,0.47820207476615906,0.5199099779129028,0.47690948843955994,0.5611801743507385,0.5562599301338196,0.5243155360221863,0.5638844966888428,,,,
,,0.5932137370109558,0.34373319149017334,0.6133785247802734,0.3854062557220459,0.5193665027618408,0.3435121774673462,0.4864022731781006,0.3784613013267517,,,,,0.5752639770507812,0.4630546569824219,0.5297773480415344,0.45814049243927,0.5685501098632812,0.5320574045181274,0.5240986943244934,0.5328404307365417,,,,,,,0.5932137370109558,0.34373319149017334,0.6133785247802734,0.3854062557220459,0.5193665027618408,0.3435121774673462,0.4864022731781006,0.3784613013267517,,,,,0.5752639770507812,0.4630546569824219,0.5297773480415344,0.45814049243927,0.5685501098632812,0.5320574045181274,0.5240986943244934,0.5328404307365417,,,,
,,0.5286549925804138,0.45489931106567383,0.5283306837081909,0.44714999198913574,0.49223172664642334,0.45254310965538025,0.5003203749656677,0.45999258756637573,,,,,0.5374652743339539,0.4941491484642029,0.5128936767578125,0.49294671416282654,0.5336766242980957,0.5576845407485962,0.5179587602615356,0.5530253648757935,,,,,,,0.5286549925804138,0.45489931106567383,0.5283306837081909,0.44714999198913574,0.49223172664642334,0.45254310965538025,0.5003203749656677,0.45999258756637573,,,,,0.5374652743339539,0.4941491484642029,0.5128936767578125,0.49294671416282654,0.5336766242980957,0.5576845407485962,0.5179587602615356,0.5530253648757935,,,,
,,0.5775833129882812,0.3572012782096863,0.6009312868118286,0.3395180404186249,0.506210207939148,0.35830602049827576,0.4739786386489868,0.2882702052593231,,,,,0.5595913529396057,0.47249823808670044,0.5200808644294739,0.47473224997520447,0.5535979866981506,0.5592965483665466,0.5265477895736694,0.5563091039657593,,,,,,,0.5775833129882812,0.3572012782096863,0.6009312868118286,0.3395180404186249,0.506210207939148,0.35830602049827576,0.4739786386489868,0.2882702052593231,,,,,0.5595913529396057,0.47249823808670044,0.5200808644294739,0.47473224997520447,0.5535979866981506,0.5592965483665466,0.5265477895736694,0.5563091039657593,,,,
,,0.2932176887989044,0.5834985375404358,0.31475630402565,0.5851866602897644,0.29780077934265137,0.5767692923545837,0.3046747148036957,0.5785025358200073,,,,,0.27726730704307556,0.5454295873641968,0.2792539596557617,0.5472310781478882,0.29985520243644714,0.5837380290031433,0.2988402247428894,0.5835399627685547,,,,,,,0.2932176887989044,0.5834985375404358,0.31475630402565,0.5851866602897644,0.29780077934265137,0.5767692923545837,0.3046747148036957,0.5785025358200073,,,,,0.27726730704307556,0.5454295873641968,0.2792539596557617,0.5472310781478882,0.29985520243644714,0.5837380290031433,0.2988402247428894,0.5835399627685547,,,,
,,0.3070827126502991,0.5649902820587158,0.3123456835746765,0.5768614411354065,0.31920820474624634,0.5599691271781921,0.3195687532424927,0.5735747814178467,,,,,0.27424633502960205,0.5703701972961426,0.2777138948440552,0.5684552192687988,0.2745511531829834,0.5873327255249023,0.27757230401039124,0.5851995944976807,,,,,,,0.3070827126502991,0.5649902820587158,0.3123456835746765,0.5768614411354065,0.31920820474624634,0.5599691271781921,0.3195687532424927,0.5735747814178467,,,,,0.27424633502960205,0.5703701972961426,0.2777138948440552,0.5684552192687988,0.2745511531829834,0.5873327255249023,0.27757230401039124,0.5851995944976807,,,,
,,0.28351694345474243,0.5711953043937683,0.26913750171661377,0.5946601033210754,0.3175472021102905,0.5598523020744324,0.32339948415756226,0.5782575011253357,,,,,0.25130608677864075,0.5732188820838928,0.28006160259246826,0.5704518556594849,0.25274020433425903,0.6005851626396179,0.29981231689453125,0.5969455242156982,,,,,,,0.28351694345474243,0.5711953043937683,0.26913750171661377,0.5946601033210754,0.3175472021102905,0.5598523020744324,0.32339948415756226,0.5782575011253357,,,,,0.25130608677864075,0.5732188820838928,0.28006160259246826,0.5704518556594849,0.25274020433425903,0.6005851626396179,0.29981231689453125,0.5969455242156982,,,,
,,0.2473686933517456,0.5818451642990112,0.24193382263183594,0.585209846496582,0.30062058568000793,0.5709169507026672,0.3279619812965393,0.5766968131065369,,,,,0.2458263486623764,0.5548889636993408,0.2770599126815796,0.5528029203414917,0.24563810229301453,0.5952521562576294,0.3014362156391144,0.5909289121627808,,,,,,,0.2473686933517456,0.5818451642990112,0.24193382263183594,0.585209846496582,0.30062058568000793,0.5709169507026672,0.3279619812965393,0.5766968131065369,,,,,0.2458263486623764,0.5548889636993408,0.2770599126815796,0.5528029203414917,0.24563810229301453,0.5952521562576294,0.3014362156391144,0.5909289121627808,,,,
,,0.24635571241378784,0.580675482749939,0.2436814308166504,0.5846921801567078,0.2996773421764374,0.5716975331306458,0.33104008436203003,0.5756387710571289,,,,,0.24592994153499603,0.5561615824699402,0.2771341800689697,0.5540443658828735,0.24856886267662048,0.5941962003707886,0.3061668574810028,0.5953057408332825,,,,,,,0.24635571241378784,0.580675482749939,0.2436814308166504,0.5846921801567078,0.2996773421764374,0.5716975331306458,0.33104008436203003,0.5756387710571289,,,,,0.24592994153499603,0.5561615824699402,0.2771341800689697,0.5540443658828735,0.24856886267662048,0.5941962003707886,0.3061668574810028,0.5953057408332825,,,,
,,0.2802298665046692,0.5729205012321472,0.31617218255996704,0.5732110738754272,0.29605239629745483,0.5669289231300354,0.31131935119628906,0.567933201789856,,,,,0.25041431188583374,0.5261086821556091,0.2628251016139984,0.5273080468177795,0.2692786157131195,0.5759822130203247,0.3196008503437042,0.5774794816970825,,,,,,,0.2802298665046692,0.5729205012321472,0.31617218255996704,0.5732110738754272,0.29605239629745483,0.5669289231300354,0.31131935119628906,0.567933201789856,,,,,0.25041431188583374,0.5261086821556091,0.2628251016139984,0.5273080468177795,0.2692786157131195,0.5759822130203247,0.3196008503437042,0.5774794816970825,,,,
,,0.28147172927856445,0.5733385682106018,0.3152048587799072,0.5737012028694153,0.2971363663673401,0.5669268369674683,0.3272705376148224,0.5714218616485596,,,,,0.2532837986946106,0.5270435810089111,0.26530054211616516,0.5281146764755249,0.27036046981811523,0.5759687423706055,0.317916601896286,0.5769764184951782,,,,,,,0.28147172927856445,0.5733385682106018,0.3152048587799072,0.5737012028694153,0.2971363663673401,0.5669268369674683,0.3272705376148224,0.5714218616485596,,,,,0.2532837986946106,0.5270435810089111,0.26530054211616516,0.5281146764755249,0.27036046981811523,0.5759687423706055,0.317916601896286,0.5769764184951782,,,,
,,0.28358739614486694,0.5712140202522278,0.31753626465797424,0.5723153352737427,0.2988964021205902,0.5684385299682617,0.33036044239997864,0.5727900862693787,,,,,0.2503080368041992,0.5463136434555054,0.2761346101760864,0.5459681153297424,0.27297934889793396,0.5774822235107422,0.3052629828453064,0.5803418755531311,,,,,,,0.28358739614486694,0.5712140202522278,0.31753626465797424,0.5723153352737427,0.2988964021205902,0.5684385299682617,0.33036044239997864,0.5727900862693787,,,,,0.2503080368041992,0.5463136434555054,0.2761346101760864,0.5459681153297424,0.27297934889793396,0.5774822235107422,0.3052629828453064,0.5803418755531311,,,,
,,0.24606361985206604,0.5717228055000305,0.264538049697876,0.5634748339653015,0.2868313193321228,0.5789706707000732,0.3169340491294861,0.5877395868301392,,,,,0.23465315997600555,0.5000002384185791,0.2616487443447113,0.5200238823890686,0.22882652282714844,0.5500888824462891,0.2881452739238739,0.5544161796569824,,,,,,,0.24606361985206604,0.5717228055000305,0.264538049697876,0.5634748339653015,0.2868313193321228,0.5789706707000732,0.3169340491294861,0.5877395868301392,,,,,0.23465315997600555,0.5000002384185791,0.2616487443447113,0.5200238823890686,0.22882652282714844,0.5500888824462891,0.2881452739238739,0.5544161796569824,,,,
,,0.2462136596441269,0.5731197595596313,0.23927351832389832,0.576927900314331,0.28975534439086914,0.5716719031333923,0.31377145648002625,0.5872280597686768,,,,,0.2300029695034027,0.525521457195282,0.2574467658996582,0.5445998907089233,0.22414730489253998,0.5689355134963989,0.2507288455963135,0.5701963901519775,,,,,,,0.2462136596441269,0.5731197595596313,0.23927351832389832,0.576927900314331,0.28975534439086914,0.5716719031333923,0.31377145648002625,0.5872280597686768,,,,,0.2300029695034027,0.525521457195282,0.2574467658996582,0.5445998907089233,0.22414730489253998,0.5689355134963989,0.2507288455963135,0.5701963901519775,,,,
,,0.5797631144523621,0.35217368602752686,0.6068388819694519,0.3156280517578125,0.5228971242904663,0.3541511297225952,0.4851827621459961,0.2948388457298279,,,,,0.5644261240959167,0.47760170698165894,0.5273425579071045,0.47621047496795654,0.553742527961731,0.569422721862793,0.5310389995574951,0.5672178864479065,,,,,,,0.5797631144523621,0.35217368602752686,0.6068388819694519,0.3156280517578125,0.5228971242904663,0.3541511297225952,0.4851827621459961,0.2948388457298279,,,,,0.5644261240959167,0.47760170698165894,0.5273425579071045,0.47621047496795654,0.553742527961731,0.569422721862793,0.5310389995574951,0.5672178864479065,,,,
,,0.5737957954406738,0.35579949617385864,0.6018730401992798,0.3486906886100769,0.5224136114120483,0.3580525815486908,0.4869467616081238,0.336361825466156,,,,,0.5610579252243042,0.48254749178886414,0.5241402387619019,0.4814135730266571,0.5617417097091675,0.557631254196167,0.5193488597869873,0.5614497661590576,,,,,,,0.5737957954406738,0.35579949617385864,0.6018730401992798,0.3486906886100769,0.5224136114120483,0.3580525815486908,0.4869467616081238,0.336361825466156,,,,,0.5610579252243042,0.48254749178886414,0.5241402387619019,0.4814135730266571,0.5617417097091675,0.557631254196167,0.5193488597869873,0.5614497661590576,,,,
,,0.5740774869918823,0.38278353214263916,0.5951946377754211,0.3634851574897766,0.5185472965240479,0.3851836621761322,0.5170018672943115,0.36355385184288025,,,,,0.5577571392059326,0.4943544566631317,0.522927463054657,0.49343380331993103,0.5505138635635376,0.5655758380889893,0.5245068073272705,0.565120279788971,,,,,,,0.5740774869918823,0.38278353214263916,0.5951946377754211,0.3634851574897766,0.5185472965240479,0.3851836621761322,0.5170018672943115,0.36355385184288025,,,,,0.5577571392059326,0.4943544566631317,0.522927463054657,0.49343380331993103,0.5505138635635376,0.5655758380889893,0.5245068073272705,0.565120279788971,,,,
,,0.5780041813850403,0.39364081621170044,0.6088427305221558,0.3575516641139984,0.5177502632141113,0.3947058618068695,0.4834256172180176,0.3420421779155731,,,,,0.5633329153060913,0.511286199092865,0.5257699489593506,0.5104186534881592,0.5580931901931763,0.5715237855911255,0.5250859260559082,0.5737473964691162,,,,,,,0.5780041813850403,0.39364081621170044,0.6088427305221558,0.3575516641139984,0.5177502632141113,0.3947058618068695,0.4834256172180176,0.3420421779155731,,,,,0.5633329153060913,0.511286199092865,0.5257699489593506,0.5104186534881592,0.5580931901931763,0.5715237855911255,0.5250859260559082,0.5737473964691162,,,,
